direction,seed,component,kind,side,sublayer,layer,train_d_toxic_vs_reference,train_auc_toxic_vs_reference,dev_d_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_d_toxic_vs_generated,dev_auc_toxic_vs_generated,dev_d_copy_vs_ordinary,dev_auc_copy_vs_ordinary,dev_d_template_vs_ordinary,dev_auc_template_vs_ordinary,control_language_max_auc,control_corr_token_count,train_rows_per_cell,dev_rows_per_cell,language_balanced
probe,42,enc.self.L8.head11,head,encoder,self,8,0.03495615,0.516595830803481,-0.046022486,0.4982641534996358,-0.012342461,0.5050127859912954,0.058107663,0.5067132116004296,-0.50458574,0.3533834586466165,0.8227594878829447,0.044655616416871234,122,27,True
probe,42,enc.self.L9.head0,head,encoder,self,9,-0.4404113,0.3948128904681803,-0.43881804,0.39125133363816494,-0.33575523,0.4227844671374621,0.07939212,0.5282849982098101,-1.1093937,0.3143435511856565,0.8093468983386679,-0.29423361116879193,122,27,True
probe,42,enc.self.L9.head1,head,encoder,self,9,-0.33041236,0.4149563206492347,-0.32129452,0.41216616708157633,-0.18868923,0.4468153567376247,-0.010892265,0.4832617257429287,0.12606874,0.5381723539618277,0.73874028349337,-0.333769724005697,122,27,True
probe,42,enc.self.L9.head2,head,encoder,self,9,0.24225488,0.5866777150706202,0.3442371,0.617521041846602,0.031279583,0.5185947264136564,0.37544435,0.5968492660221983,-0.6825788,0.2799305957200694,0.8099184575522024,0.1754613785571926,122,27,True
probe,42,enc.self.L9.head3,head,encoder,self,9,0.17682995,0.5453780843461038,0.1967825,0.5505427695642602,0.043968815,0.5108807939169164,0.05884117,0.5107411385606875,-1.1764611,0.17408906882591094,0.7765203475080018,0.015746021173753913,122,27,True
probe,42,enc.self.L9.head4,head,encoder,self,9,0.027453862,0.5088271107262418,0.10583785,0.5235143694220055,0.0798328,0.5237853308269402,-0.05718376,0.48621553884711777,0.65806246,0.6995373048004627,0.7574493217497333,0.10580633517294256,122,27,True
probe,42,enc.self.L9.head5,head,encoder,self,9,-0.14464962,0.45051733404998656,-0.27637783,0.4236312215278837,-0.15570877,0.44909312604785856,0.09623642,0.5324919441460796,-0.5959307,0.3050896471949104,0.6575026672763298,0.10820502456872697,122,27,True
probe,42,enc.self.L9.head6,head,encoder,self,9,0.0371793,0.5534727821075577,0.11531152,0.583278294297956,-0.047891464,0.5159443851716371,0.50908744,0.644468313641246,-1.3100141,0.18623481781376522,0.9606957780826093,0.367955895960226,122,27,True
probe,42,enc.self.L9.head7,head,encoder,self,9,0.15862346,0.5543138543004171,0.17630836,0.5565716608240614,0.059994448,0.5236667852122813,-0.09889555,0.46007876834944506,-0.82887787,0.26373626373626374,0.817101051668953,0.07152897195512839,122,27,True
probe,42,enc.self.L9.head8,head,encoder,self,9,0.18633406,0.5651150792465851,0.29734352,0.5970803908618266,-0.051415544,0.49588477366255146,0.41429132,0.6242391693519513,-1.672205,0.0945633314054367,0.899481786313062,0.24793457247486236,122,27,True
probe,42,enc.self.L9.head9,head,encoder,self,9,-0.17994331,0.45694025567267527,-0.292424,0.4230554285423969,-0.030471278,0.4972141780555132,-0.463116,0.36117078410311493,0.5880891,0.680161943319838,0.8319996951684194,-0.37985679586661075,122,27,True
probe,42,enc.self.L9.head10,head,encoder,self,9,-0.27893502,0.4171386292679851,-0.38569072,0.3878812511642873,-0.23879947,0.4244271706548799,-0.032219063,0.4957930540637308,-0.47812143,0.36003470213996536,0.6526063100137174,-0.0047113270742486025,122,27,True
probe,42,enc.self.L9.head11,head,encoder,self,9,-0.21227165,0.423668965929111,-0.31320783,0.40512117055326935,-0.16235958,0.45587562871513493,0.0322619,0.5074292875044755,0.48868328,0.6654135338345865,0.7698140527358635,0.11163487952988002,122,27,True
probe,42,enc.self.L10.head0,head,encoder,self,10,-0.52959824,0.33328771304673843,-0.64197904,0.30508560686887165,-0.16070314,0.44796694270859794,-0.26264802,0.4405656999641962,1.1869844,0.7617119722382881,0.9690595945739978,-0.20945251003289894,122,27,True
probe,42,enc.self.L10.head1,head,encoder,self,10,-0.21802019,0.43636467695860337,-0.29292375,0.42825450049958513,-0.13566531,0.46561330420498226,0.13782755,0.5423379878267096,0.09626238,0.5335454019664546,0.6478433165675964,0.1573522556815764,122,27,True
probe,42,enc.self.L10.head2,head,encoder,self,10,-0.62014514,0.3150636527416963,-0.6553148,0.30923470338193704,-0.23171036,0.4325644803468306,-0.029621411,0.49006444683136413,-0.525343,0.3481781376518219,0.621532540771224,-0.10819018354523235,122,27,True
probe,42,enc.self.L10.head3,head,encoder,self,10,-0.013150342,0.4913031144554928,-0.03107422,0.4746058358312588,0.051627476,0.5103812088265678,-0.10110798,0.47314715359828147,0.732001,0.7261422787738577,0.7967344916933394,0.2910308945317641,122,27,True
probe,42,enc.self.L10.head4,head,encoder,self,10,0.5519083,0.6606688431690672,0.57435507,0.6555741841521449,0.30603725,0.5884011583600061,-0.5160538,0.35472610096670254,1.2187327,0.8331405436668595,0.7130582228318854,-0.2207493971106054,122,27,True
probe,42,enc.self.L10.head5,head,encoder,self,10,0.1549099,0.5855334753368436,0.2582222,0.6065809751223561,-0.023289109,0.5161814764009551,0.092423856,0.4929287504475474,-0.84890765,0.29728166570271836,0.7327770156988265,-0.12022607303783993,122,27,True
probe,42,enc.self.L10.head6,head,encoder,self,10,0.6121923,0.6532592791662933,0.6549313,0.6678690579010651,0.2861842,0.554708801165134,0.10453753,0.5257787325456498,-0.78707445,0.2605552342394448,0.8254267642127724,-0.07978249258291606,122,27,True
probe,42,enc.self.L10.head7,head,encoder,self,10,0.21630608,0.5608906407078942,0.19866623,0.5508306660570035,0.067105755,0.5132517062100967,0.13881214,0.5561224489795918,-0.29310572,0.41816078658183925,0.8015165371132449,0.3042525106855674,122,27,True
probe,42,enc.self.L10.head8,head,encoder,self,10,0.35585144,0.6027592808252129,0.4455715,0.6277667699707022,0.11562961,0.5275957255838372,0.19431664,0.5479770855710706,-0.81575197,0.280508964719491,0.9073311995122695,0.05708039206338457,122,27,True
probe,42,enc.self.L10.head9,head,encoder,self,10,-0.08635601,0.46457377380964227,-0.13273546,0.46176903927246865,-0.010927021,0.4948178631306203,-0.19148132,0.4585571070533477,-0.07093001,0.5,0.807860844383478,0.3876664070142486,122,27,True
probe,42,enc.self.L10.head10,head,encoder,self,10,0.31475762,0.5971430088154983,0.29377332,0.5889007434503548,0.03799383,0.5143778895493574,0.12468664,0.5325814536340853,-0.9095257,0.2255639097744361,0.788846974546563,0.5864752183756892,122,27,True
probe,42,enc.self.L10.head11,head,encoder,self,10,-0.8477737,0.290210550064532,-0.8237179,0.28547477518670933,-0.36982012,0.41997324256126267,0.11033985,0.5380415324024346,0.59071845,0.6978021978021978,0.8480224051211706,-0.08114112718204633,122,27,True
probe,42,enc.self.L11.head0,head,encoder,self,11,0.3675322,0.6075759536298818,0.39101824,0.6101373435621265,0.15318154,0.5417449914477807,-0.46578342,0.3686000716075904,0.2146234,0.5240023134759977,0.7174973327236702,-0.2010500243617686,122,27,True
probe,42,enc.self.L11.head1,head,encoder,self,11,-0.76662576,0.2891513299557732,-0.7961688,0.2867618418601501,-0.46332976,0.3959338854171958,0.2909651,0.5503043322592195,-1.4784497,0.09572006940427995,0.6755829903978052,0.2054026233266296,122,27,True
probe,42,enc.self.L11.head2,head,encoder,self,11,-0.9048307,0.2564349487891546,-0.99258316,0.23473725211265226,-0.4264431,0.4020220494843266,-0.13235743,0.43814894378804153,-0.13344379,0.5083863504916137,0.8920896204846822,-0.08585301982045625,122,27,True
probe,42,enc.self.L11.head3,head,encoder,self,11,-0.23001337,0.43988573362397604,-0.1818395,0.4609900252332808,-0.20481774,0.451548713780081,0.24403541,0.567937701396348,-1.3718566,0.14748409485251593,0.8085848193872885,0.595009938510179,122,27,True
probe,42,enc.self.L11.head4,head,encoder,self,11,-0.2491684,0.43712943885388567,-0.21231148,0.4475605006011957,-0.19080533,0.45050720587986254,0.1375087,0.5421589688506983,-1.5325637,0.09022556390977444,0.8879743941472337,0.4361836572976885,122,27,True
probe,42,enc.self.L11.head5,head,encoder,self,11,0.07487537,0.5267044568531624,0.037861772,0.5053938254669851,-0.0051991413,0.49978831140239466,0.19537246,0.5422484783387039,0.34734845,0.6087333718912666,0.7917238225880201,0.2180393931525548,122,27,True
probe,42,enc.self.L11.head6,head,encoder,self,11,0.2851139,0.5778033251382709,0.3661639,0.6007214347406391,0.09179779,0.5266050229470439,-0.11075145,0.477891156462585,0.074930996,0.506362058993638,0.8251028806584362,-0.4051739569940673,122,27,True
probe,42,enc.self.L11.head7,head,encoder,self,11,0.31384042,0.581560777834181,0.31527227,0.5843113346542702,0.26487732,0.5769699740893156,-0.05025385,0.4797708557107053,0.92253274,0.7559282822440718,0.7388736473098612,0.0013866531029753204,122,27,True
probe,42,enc.self.L11.head8,head,encoder,self,11,0.59390163,0.6539477307639987,0.66812235,0.671560907043303,0.19526353,0.5462666598926316,0.08469701,0.5265843179377014,-0.759403,0.29786003470213995,0.9177335771985977,-0.22383605998379566,122,27,True
probe,42,enc.self.L11.head9,head,encoder,self,11,-0.43218157,0.36788779731984966,-0.43810913,0.3626987755931514,-0.17600816,0.44100662161933313,0.21972263,0.5662370211242392,-0.086774416,0.4878542510121458,0.8238454503886603,0.45169708844004675,122,27,True
probe,42,enc.self.L11.head10,head,encoder,self,11,0.06815786,0.5071731679722363,0.052619275,0.5008044166709005,0.10426066,0.5160205930667751,-0.2143802,0.44172932330827064,1.3398716,0.8536726431463274,0.900148605395519,0.07606934158754707,122,27,True
probe,42,enc.self.L11.head11,head,encoder,self,11,-0.34630468,0.3900600860647443,-0.4156555,0.3844603634269844,-0.17752999,0.47184541651848466,-0.14775045,0.478249194414608,1.431033,0.8742047426257953,0.9621818320377992,-0.10280554543844667,122,27,True
probe,42,dec.self.L0.head0,head,decoder,self,0,-0.041439153,0.484592785027256,-0.11566598,0.4664600585954038,0.019325484,0.5110162746193838,0.0037700757,0.4967776584317938,0.10743787,0.4866975130133025,0.8029073311995121,-0.13988289653833938,122,27,True
probe,42,dec.self.L0.head1,head,decoder,self,0,-0.16680124,0.446786009336399,-0.22137646,0.41946518992700976,-0.12874751,0.4522091822046097,-0.30912143,0.4161296097386323,0.09129842,0.5523423944476575,0.8014403292181069,0.12045234347539617,122,27,True
probe,42,dec.self.L0.head2,head,decoder,self,0,-0.028967697,0.4676203794944277,-0.082647346,0.4502193093871192,0.031636443,0.4790682314687802,-0.24720214,0.4370748299319728,1.0801837,0.7654713707345286,0.7934575522024081,0.031182217664257713,122,27,True
probe,42,dec.self.L0.head3,head,decoder,self,0,-0.24732482,0.4152308718285606,-0.2560692,0.41562092499449604,-0.2248572,0.44071025758268556,-0.19570415,0.4590046544933763,0.3073817,0.6052631578947367,0.9408817253467459,-0.1850788686284634,122,27,True
probe,42,dec.self.L0.head4,head,decoder,self,0,-0.16111976,0.46419554016078246,-0.24983014,0.42493522328913275,-0.024190282,0.4873325543192941,0.40112746,0.6117973505191551,0.20261213,0.5699826489300174,0.7152301478433165,-0.02591961349681063,122,27,True
probe,42,dec.self.L0.head5,head,decoder,self,0,0.021401418,0.5169483511998965,-0.05771167,0.48852647800978855,0.29979178,0.5675201950922115,0.23762879,0.568922305764411,-0.64665645,0.3230190861769809,0.7787875323883554,0.25617268466403387,122,27,True
probe,42,dec.self.L0.head6,head,decoder,self,0,-0.036608372,0.4798814536116337,-0.025979575,0.4905248183711832,-0.1350709,0.4607105962844417,-0.21044594,0.4440565699964196,0.30741838,0.5986119144013882,0.7869798811156836,0.043056544963770954,122,27,True
probe,42,dec.self.L0.head7,head,decoder,self,0,-0.017520871,0.4683801646311725,-0.083563544,0.44339446900032176,0.018814998,0.4717861437111551,-0.27652243,0.4236484067311135,1.4358822,0.8195488721804512,0.8255791800030483,-0.08167128028672352,122,27,True
probe,42,dec.self.L0.head8,head,decoder,self,0,0.064293355,0.45741470665326256,-0.00908529,0.4397534251215093,0.14529343,0.4885180104658843,-0.26267484,0.4448621553884712,1.9774559,0.8990746096009254,0.8534141137021797,-0.06653537302623612,122,27,True
probe,42,dec.self.L0.head9,head,decoder,self,0,-0.039561976,0.4778119515197362,-0.04390111,0.47772189198800996,-0.03643249,0.4687716980812546,-0.1269829,0.45461868958109564,1.0967954,0.7718334297281666,0.8292562109434538,-0.0051985269361681345,122,27,True
probe,42,dec.self.L0.head10,head,decoder,self,0,0.016285518,0.49995769755243014,-0.05951014,0.47182848143067624,0.040340424,0.5007705464952835,0.016467644,0.5093089867525957,0.29302755,0.5454019664545982,0.782826550830666,0.10521443586169335,122,27,True
probe,42,dec.self.L0.head11,head,decoder,self,0,-0.091751665,0.4830839977305981,0.036985453,0.525428034344358,-0.24735405,0.44210740232688106,0.087773204,0.5361618331543143,-1.0702407,0.2327935222672065,0.8431641518061271,-0.278298256524714,122,27,True
probe,42,dec.cross.L0.head0,head,decoder,cross,0,0.14341292,0.5653697233917605,0.21328871,0.5718640451150739,0.17733021,0.5387813510813053,0.03590779,0.4701933404940924,-0.8116317,0.4068825910931174,0.9714982472184118,0.11220470617795954,122,27,True
probe,42,dec.cross.L0.head1,head,decoder,cross,0,0.018873427,0.4707383187182524,-0.11969881,0.4594150620670968,0.04585865,0.5157919693813613,0.08571044,0.4777121374865736,0.59738886,0.5997686524002314,0.7088667885992989,-0.05159106441094155,122,27,True
probe,42,dec.cross.L0.head2,head,decoder,cross,0,0.26571578,0.5477096957209829,0.20817938,0.541245406357432,0.27795082,0.5462243221731106,0.07986128,0.5075187969924813,0.049485963,0.5115673799884326,0.7918190824569425,0.024576169729456462,122,27,True
probe,42,dec.cross.L0.head3,head,decoder,cross,0,0.059313845,0.49964499122431577,-0.033022635,0.48278548324273063,0.13680102,0.5175447509695338,-0.25797772,0.4434300035803795,1.290269,0.8016194331983805,0.8627114769090077,-0.027374025680826586,122,27,True
probe,42,dec.cross.L0.head4,head,decoder,cross,0,0.2943369,0.5526740123622682,0.3310343,0.5731680468763232,0.16135983,0.5258344764517604,-0.060111307,0.47941281775868244,0.71001095,0.6174089068825911,0.8069463496418229,-0.008128431384650822,122,27,True
probe,42,dec.cross.L0.head5,head,decoder,cross,0,0.23679161,0.5405348688292342,0.26962483,0.555572490643364,0.2751704,0.5601873020711612,-0.043240506,0.5059971356963839,1.1683061,0.7281665702718335,0.8648643499466545,-0.20205674940592433,122,27,True
probe,42,dec.cross.L0.head6,head,decoder,cross,0,0.4144085,0.5719614400748505,0.35231915,0.5646158275330657,0.112489365,0.49080424732002237,-0.12321351,0.5102040816326531,1.1533766,0.7929438982070561,0.672782350251486,-0.030385766599036804,122,27,True
probe,42,dec.cross.L0.head7,head,decoder,cross,0,0.39683053,0.6026904356654423,0.43523788,0.6208911243204797,0.16582283,0.5456485291876239,-0.19622286,0.45112781954887227,0.1862157,0.5829959514170041,0.7327198597774729,-0.10321369618810347,122,27,True
probe,42,dec.cross.L0.head8,head,decoder,cross,0,0.1275977,0.5209936264312328,-0.000113243674,0.49441988856712227,0.016185116,0.5097630781215601,0.35195214,0.5892409595417114,-1.1235898,0.2741469057258531,0.8631306203322664,0.05105295401273874,122,27,True
probe,42,dec.cross.L0.head9,head,decoder,cross,0,-1.3641578,0.16206067664009077,-1.3807585,0.1599857745262409,-0.7242615,0.3289386780470457,0.07237266,0.49516648764769067,-1.2857643,0.17900520532099481,0.6860996799268404,-0.13505226200276124,122,27,True
probe,42,dec.cross.L0.head10,head,decoder,cross,0,0.5917134,0.6478466395267435,0.52821356,0.6520178157123745,0.43430388,0.5952005961150908,-0.34572604,0.42454350161117077,1.0212905,0.7585309427414693,0.6913770766651425,-0.027086631693048785,122,27,True
probe,42,dec.cross.L0.head11,head,decoder,cross,0,0.13961032,0.5245362490502686,0.22761355,0.5506105099154939,0.07687817,0.5223458483632237,-0.091776505,0.47690655209452204,0.18366693,0.5347021399652978,0.7940862673372961,-0.18471208186252022,122,27,True
probe,42,dec.self.L1.head0,head,decoder,self,1,0.44178876,0.6025278615532133,0.37597868,0.573557553895917,0.36426547,0.5716862266930854,-0.48258114,0.3803258145363409,1.3336993,0.846443030653557,0.667466849565615,-0.061149502810242055,122,27,True
probe,42,dec.self.L1.head1,head,decoder,self,1,0.34842205,0.5670974880640741,0.32677495,0.5478500906027197,0.345226,0.5641247099866213,-0.47463754,0.3866809881847476,1.6379235,0.8808559861191441,0.8199588477366255,0.0019940828610003772,122,27,True
probe,42,dec.self.L1.head2,head,decoder,self,1,0.2942545,0.5382646374763189,0.22786054,0.5165540483327407,0.35249576,0.560331250317533,-0.5095581,0.374328678839957,1.8430789,0.9002313475997686,0.7443796677335771,0.02009632477545432,122,27,True
probe,42,dec.self.L1.head3,head,decoder,self,1,0.5861958,0.658728736799148,0.6169524,0.6577926806550491,0.46094233,0.612169554099138,-0.33715442,0.4072681704260652,1.2717652,0.7888953152111047,0.6434804145709495,0.2983914096191926,122,27,True
probe,42,dec.self.L1.head4,head,decoder,self,1,0.5001303,0.6190838782883932,0.48421142,0.6080881979373063,0.36791554,0.5781130925163847,-0.28262874,0.435016111707841,1.7060641,0.8958935801041065,0.7311194939795763,0.13361647311403105,122,27,True
probe,42,dec.self.L1.head5,head,decoder,self,1,0.4421498,0.5979285072046874,0.42851728,0.5838202171078256,0.37592024,0.5677911564971464,-0.43581858,0.4009129967776584,1.8024911,0.882591093117409,0.6929964944368237,0.0948896074475767,122,27,True
probe,42,dec.self.L1.head6,head,decoder,self,1,0.44389513,0.6036816400741869,0.46770477,0.5956070382224932,0.36699283,0.5696794187877865,-0.57469577,0.3438954529180094,1.6058261,0.8681318681318682,0.7545153177869227,-0.011538365132075162,122,27,True
probe,42,dec.self.L1.head7,head,decoder,self,1,0.64079916,0.6674115215277986,0.56893724,0.643143829700757,0.47526014,0.6038036207217734,-0.29385588,0.4466523451485857,1.5893856,0.8475997686524003,0.5726070720926688,0.05420040952350746,122,27,True
probe,42,dec.self.L1.head8,head,decoder,self,1,0.08582937,0.5458906904754796,0.10373509,0.5436840590018459,0.15214641,0.5510423546546088,-0.29902807,0.41612960973863233,0.8406987,0.7160208212839791,0.8076703246456333,0.27833338617283454,122,27,True
probe,42,dec.self.L1.head9,head,decoder,self,1,-0.2588883,0.41557841546643837,-0.2696428,0.40864366881742287,-0.24248707,0.4178309539534963,-0.06432051,0.5029538131041891,0.92652225,0.7443609022556391,0.8583295229385763,-0.484083010949838,122,27,True
