stage,split,intervention,family,seed,language,n_pairs,sta_supported,sta_status,sta,sta_baseline,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,effect_size_sta,sim,sim_baseline,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,effect_size_sim,fl,fl_baseline,delta_fl,delta_fl_ci_lo,delta_fl_ci_hi,effect_size_fl,j,j_baseline,delta_j,delta_j_ci_lo,delta_j_ci_hi,effect_size_j,sta_unvalidated,copy_rate,loose_copy_rate,empty_rate,sentinel_rate,unique_output_rate,top_output_share,template_rate,baseline_copy_rate,delta_copy_rate,baseline_loose_copy_rate,delta_loose_copy_rate,baseline_empty_rate,delta_empty_rate,baseline_sentinel_rate,delta_sentinel_rate,baseline_unique_output_rate,delta_unique_output_rate,baseline_top_output_share,delta_top_output_share,baseline_template_rate,delta_template_rate
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,1337,ar,27,True,validated,0.4374027405148148,0.43740272133703706,1.9177777776258275e-08,1.185185185187784e-10,5.6605925921363586e-08,0.19951671418062605,0.970441734074074,0.9704417244444443,9.62962963689683e-09,-3.7037037017542378e-09,2.592592593283935e-08,0.2422115875012065,0.7508108208631578,0.7508108208631578,0.0,0.0,0.0,,0.33214815535636905,0.33214814144785465,1.390851443383121e-08,3.1244943379587066e-10,3.901764865293807e-08,0.22905772009215397,,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,1337,de,27,True,validated,0.5930568431111111,0.5930568431111111,0.0,0.0,0.0,,0.9851022751851852,0.9851022751851852,0.0,0.0,0.0,,0.7537263581360677,0.7537263581360677,0.0,0.0,0.0,,0.46356433358904153,0.46356433358904153,0.0,0.0,0.0,,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5925925925925926,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,1337,en,27,True,validated,0.5924108127981481,0.5924100561314815,7.566666666651926e-07,0.0,2.269999999995578e-06,0.19245008972987523,0.9144351274074075,0.912904118888889,0.0015310085185185186,0.0,0.004593025555555556,0.1924500897298753,0.7227692465584454,0.7203547297555177,0.0024145168029276816,0.0,0.007243550408783044,0.1924500897298753,0.4483442458341991,0.4449297726841862,0.003414473150012856,0.0,0.010243419450038569,0.1924500897298752,,0.1111111111111111,0.14814814814814814,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,1337,es,27,True,validated,0.3023527417614815,0.3023527417614815,0.0,0.0,0.0,,0.9283851570370368,0.9283851570370368,0.0,0.0,0.0,,0.6929980451684912,0.6929980451684912,0.0,0.0,0.0,,0.1811513105875014,0.1811513105875014,0.0,0.0,0.0,,,0.25925925925925924,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,1337,hi,27,True,validated,0.18950386972962965,0.1894701876174074,3.3682112222221486e-05,-1.556268518470733e-08,0.0001010620893240714,0.19241867372950527,0.9110784985185185,0.9111734644444446,-9.496592592592477e-05,-0.0002848762962962879,6.30555555825029e-09,-0.19248282899641292,0.6436875610474202,0.6413428760706992,0.002344684976721138,0.0,0.007034054930163415,0.1924500897298752,0.13651556987543334,0.13450417049987437,0.0020113993755589694,-1.7082913009663627e-08,0.006034215750350586,0.19244950506511296,,0.2962962962962963,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,1337,uk,27,True,validated,0.3429534194755555,0.3429534194755555,0.0,0.0,0.0,,0.970844664074074,0.970844664074074,0.0,0.0,0.0,,0.7372398332776406,0.7372398332776406,0.0,0.0,0.0,,0.2598186550053449,0.2598186550053449,0.0,0.0,0.0,,,0.37037037037037035,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.37037037037037035,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,am,27,True,validated,0.47929051389666666,0.4792905136429629,2.5370370368982907e-10,-2.715601851934318e-09,3.5411574074461308e-09,0.03090198465075319,0.9491810718518521,0.9491810574074073,1.4444444447121369e-08,-1.9259259261457846e-08,4.999999999650346e-08,0.14859849137006953,0.43302475143534264,0.43302475143534264,0.0,0.0,0.0,,0.22187273952134184,0.22187272913164816,1.0389693704329628e-08,-1.4535032648810518e-09,2.797650340015046e-08,0.25198814458574276,,0.2962962962962963,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,ar,27,True,validated,0.4198416534592593,0.456741894162963,-0.03690024070370371,-0.11070077916342592,5.614074073617316e-08,-0.19244998650479686,0.9715454085185184,0.9706194037037036,0.0009260048148148214,-7.407407240058974e-10,0.0027780018796296313,0.1924524078361309,0.7501898344654293,0.7530965864145812,-0.0029067519491518556,-0.008720255847455567,0.0,-0.19245008972987526,0.3203430298985189,0.3499219838824067,-0.029578953983887754,-0.08873690114865879,3.091623538452409e-08,-0.19244999641474628,,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,de,27,True,validated,0.5281769771262963,0.5281769771262963,0.0,0.0,0.0,,0.9866959825925926,0.9866959825925926,0.0,0.0,0.0,,0.7651389077217255,0.7651389077217255,0.0,0.0,0.0,,0.4349411558835958,0.4349411558835958,0.0,0.0,0.0,,,0.5185185185185185,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5185185185185185,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,en,27,True,validated,0.5554441875548148,0.5554440897770371,9.777777777976706e-08,0.0,2.933333333393012e-07,0.19245008972987526,0.9083534081481481,0.9060979925925926,0.0022554155555555575,0.0,0.006766246666666673,0.19245008972987523,0.7096286710338513,0.7041088901348652,0.005519780898986058,0.0,0.016559342696958173,0.19245008972987526,0.40898620347808895,0.4022907602989871,0.006695443179101875,0.0,0.020086329537305627,0.19245008972987523,,0.07407407407407407,0.07407407407407407,0.0,0.0,1.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,es,27,True,validated,0.4469902558318519,0.44699052712962967,-2.7129777777777496e-07,-8.138933333333248e-07,0.0,-0.19245008972987526,0.9323207411111111,0.9320015162962962,0.000319224814814813,0.0,0.000957674444444439,0.19245008972987523,0.6811401687386339,0.6810107043735648,0.00012946436506922065,0.0,0.00038839309520766196,0.19245008972987523,0.27573643730027536,0.27573640728355386,3.001672154074089e-08,0.0,9.005016462222268e-08,0.19245008972987523,,0.25925925925925924,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,hi,27,True,validated,0.18846427566851853,0.18846399761370375,2.7805481481497145e-07,-1.5524240740273498e-08,8.497073055555493e-07,0.18876351783726456,0.9344558114814815,0.9103931148148149,0.024062696666666668,-4.5564814813498554e-08,0.07218815631481482,0.1924498990118229,0.6607587915933796,0.6528525028708522,0.00790628872252741,0.0,0.02371886616758223,0.19245008972987523,0.1338156285235371,0.13381155956517624,4.068958360854466e-06,-1.3281544436711328e-08,1.2218892797972767e-05,0.19226488429443758,,0.25925925925925924,0.25925925925925924,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,uk,27,True,validated,0.37024426081851847,0.3703644579244444,-0.00012019710592592592,-0.00036059131777777773,0.0,-0.19245008972987526,0.9650640544444444,0.9607250174074075,0.004339037037037036,0.0,0.01301711111111111,0.19245008972987523,0.7114748515248349,0.7182939822501992,-0.006819130725364347,-0.02045739217609304,0.0,-0.19245008972987526,0.280395045961059,0.2804734950856491,-7.84491245901037e-05,-0.00023534737377031107,0.0,-0.19245008972987526,,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,am,27,True,validated,0.5191958873055557,0.4852997299333333,0.03389615737222222,-0.00023407933041666673,0.10192255345064814,0.19199063289292362,0.9530557707407409,0.9720930959259259,-0.01903732518518518,-0.044688993574074076,2.8148148158003828e-08,-0.27601772436705985,0.43263026676808175,0.436148070343123,-0.003517803575041259,-0.012072330335707489,0.0015189196105837115,-0.16613081765368168,0.2341315998101082,0.22790654359340948,0.0062250562166986925,-2.0482107479732662e-05,0.018695656087982872,0.19223111451307828,,0.4444444444444444,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.48148148148148145,-0.037037037037037035,0.48148148148148145,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,ar,27,True,validated,0.40162631968999996,0.4375145225466667,-0.03588820285666666,-0.10766506540583333,4.297353981492911e-07,-0.19244937336944667,0.971715111851852,0.9705202555555554,0.0011948562962963015,3.694444434224587e-09,0.004779321490740746,0.19245455008716494,0.7449571988260599,0.7470179294905732,-0.0020607306645133213,-0.006182191993539964,0.0,-0.19245008972987526,0.3024445110979538,0.3322269634531982,-0.029782452355244387,-0.11913006832768643,3.690435419563587e-07,-0.1924491580800901,,0.6296296296296297,0.6296296296296297,0.0,0.0,1.0,0.037037037037037035,0.0,0.6296296296296297,0.0,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,de,27,True,validated,0.5560404287877778,0.5201476398666666,0.03589278892111111,-8.280302026852102e-05,0.10776119184521296,0.19229640625180194,0.9937824885185187,0.9929246399999999,0.0008578485185185147,1.4629629579782052e-09,0.002391470111111113,0.24861186789357156,0.7585352927349954,0.7580193171794553,0.0005159755555401919,0.0,0.0015479266666205754,0.19245008972987526,0.4520661643160706,0.42726872075028255,0.024797443565788016,-1.1644161617212803e-08,0.07332511566810032,0.20124968644544677,,0.6296296296296297,0.6296296296296297,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.07407407407407407,0.5925925925925926,0.03703703703703709,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,en,27,True,validated,0.5185038736729629,0.5184986980118519,5.175661111110246e-06,-4.657255055558159e-06,2.01968828425926e-05,0.13693041380563745,0.9097952062962963,0.9081240114814816,0.0016711948148148096,-0.001808285287037046,0.007069429166666671,0.13025475584590337,0.6796695438159425,0.6822716819072382,-0.002602138091295733,-0.010861318130173584,0.004559268210274612,-0.12352986031459214,0.37001008446675965,0.3710785842544958,-0.0010684997877361642,-0.0032189551578005234,1.3472704519884352e-05,-0.1916788367311957,,0.07407407407407407,0.07407407407407407,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,-0.037037037037037035,0.1111111111111111,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,es,27,True,validated,0.3016406677948148,0.3016376155440741,3.0522507407377975e-06,-3.1955787041098747e-08,9.194742657407499e-06,0.1914908565852324,0.9574165518518519,0.948244987037037,0.009171564814814811,-1.5194444459113804e-08,0.0275146863148148,0.19245036412742705,0.6749973841345325,0.6760109348402009,-0.0010135507056683488,-0.0030406521170050463,0.0,-0.1924500897298753,0.18617047305317286,0.18616933422657328,1.1388265995831604e-06,-1.7776800585858918e-08,3.4409394464184746e-06,0.1913848468789279,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,hi,27,True,validated,0.18633400521481483,0.18633428780851855,-2.8259370370832344e-07,-8.461660833333071e-07,3.463234258744192e-08,-0.19720011706871224,0.9452283840740741,0.941749902962963,0.003478481111111125,-2.187037035269085e-08,0.010435470037037042,0.19244985565783843,0.6735838284260404,0.674222173578014,-0.0006383451519735747,-0.0019150354559207242,0.0,-0.1924500897298752,0.13417298657281085,0.13417291383663857,7.273617229455544e-08,-3.8337303735881156e-08,2.68531413984726e-07,0.16280734148388168,,0.4444444444444444,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,0.037037037037037035,0.4074074074074074,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,uk,27,True,validated,0.41707535368814813,0.3801181838562963,0.03695716983185185,-5.3858174703703705e-05,0.1478901029925926,0.1923250382574644,0.9628480418518519,0.9639625481481482,-0.0011145062962962969,-0.0063449148148148225,0.0025477577777777848,-0.08878115628229426,0.7379220817399781,0.7346968006065934,0.003225281133384655,-0.0013413976313753609,0.010018773384217819,0.19806695861587373,0.32417376135814074,0.2990611556852084,0.02511260567293237,-3.730648111491111e-05,0.07538131281212267,0.1923265519662776,,0.3333333333333333,0.4074074074074074,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,am,27,True,validated,0.44867996319666664,0.4483102675837036,0.0003696956129629621,-2.7340740741551094e-09,0.0011090899429166644,0.19244952011421274,0.9674583885185186,0.9660002562962963,0.0014581322222222291,2.962962965515327e-09,0.004374362611111125,0.19245303402362013,0.4293109026237608,0.42810630725858934,0.0012045953651714874,0.0,0.0048183814606859495,0.1924500897298752,0.20425198224208393,0.2021572776628242,0.0020947045792597645,-1.5907489390482546e-09,0.0062841162053851075,0.19245047200272802,,0.4444444444444444,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,0.037037037037037035,0.4074074074074074,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,ar,27,True,validated,0.4374972046074074,0.43740272133703706,9.448327037036989e-05,-1.2038194444521154e-07,0.00028322786009259376,0.19276814023763417,0.9725437229629631,0.9704417244444443,0.0021019985185185223,-3.7037037665172474e-10,0.006305966462962971,0.19245241385988587,0.7518866343603388,0.7508108208631578,0.001075813497180979,0.0,0.0032274404915429373,0.19245008972987523,0.33223328078447806,0.33214814144785465,8.513933662359e-05,-6.277342584185023e-08,0.00025518946311112845,0.19280955164972768,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.03703703703703698,0.5555555555555556,0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,de,27,True,validated,0.5930567233951852,0.5930568431111111,-1.1971592592404746e-07,-3.407136111055086e-07,1.6806481481600827e-09,-0.21853882332640576,0.9852672596296297,0.9851022751851852,0.0001649844444444357,-2.1111111114596532e-08,0.0004949530833333297,0.19246040777003512,0.7537263581360677,0.7537263581360677,0.0,0.0,0.0,,0.46364627942307995,0.46356433358904153,8.19458340384038e-05,-2.4504280438176313e-08,0.00024585553955182895,0.1924494100669073,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5925925925925926,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,en,27,True,validated,0.5924108090307407,0.5924100561314815,7.528992592597463e-07,-1.1123583327480123e-08,2.269995361106692e-06,0.1914529377131141,0.9144351362962962,0.912904118888889,0.0015310174074073988,-1.927777779620875e-08,0.004593053805555549,0.19245202358209426,0.7227692465584454,0.7203547297555177,0.0024145168029276816,0.0,0.007243550408783044,0.1924500897298753,0.4483442537110737,0.4449297726841862,0.0034144810268875118,-7.772586362165295e-09,0.01024342902091633,0.19245086959041813,,0.1111111111111111,0.14814814814814814,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,es,27,True,validated,0.3023527408492593,0.3023527417614815,-9.12222219994656e-10,-1.2748694438313248e-08,1.0549898148483823e-08,-0.028617901392964017,0.9283851644444444,0.9283851570370368,7.407407395284601e-09,-2.6296296301164402e-08,4.1481481463964994e-08,0.07782880716713232,0.6929980451684912,0.6929980451684912,0.0,0.0,0.0,,0.18115130339254953,0.1811513105875014,-7.19495187745129e-09,-3.084190427690491e-08,1.1551728835356787e-08,-0.1273453685795618,,0.25925925925925924,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,hi,27,True,validated,0.1895007784688889,0.1894701876174074,3.059085148147596e-05,-2.9035964962965082e-05,0.00011450883132406899,0.1557524390634245,0.9217686248148148,0.9111734644444446,0.010595160370370383,-0.015804680629629614,0.04813590910185187,0.12287945743531538,0.6553477918045064,0.6413428760706992,0.014004915733807289,-0.0006995195078589583,0.03570975190003492,0.28233652815887034,0.1365188190582034,0.13450417049987437,0.0020146485583290292,-1.613246209473042e-05,0.00605486568431036,0.19276842579708733,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,uk,27,True,validated,0.3429534194755555,0.3429534194755555,0.0,0.0,0.0,,0.970844664074074,0.970844664074074,0.0,0.0,0.0,,0.7372398332776406,0.7372398332776406,0.0,0.0,0.0,,0.2598186550053449,0.2598186550053449,0.0,0.0,0.0,,,0.37037037037037035,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.37037037037037035,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,am,27,True,validated,0.4794018200818518,0.4792905136429629,0.00011130643888888896,-0.00011333774708333331,0.0004472570050925928,0.1380216068541478,0.9560209274074075,0.9491810574074073,0.006839870000000003,5.916666659697462e-09,0.017962766370370368,0.2684748975857804,0.44052266548443697,0.43302475143534264,0.007497914049094402,0.0,0.02073389242492944,0.24305561912200618,0.22659705692060503,0.22187272913164816,0.004724327788956885,4.773300862403684e-09,0.01405168071182444,0.19765255639162946,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,ar,27,True,validated,0.4198463004403703,0.456741894162963,-0.036895593722592594,-0.11070072673994447,1.3307362518513665e-05,-0.19242481705841646,0.9715454118518517,0.9706194037037036,0.0009260081481481468,-6.722222238832383e-09,0.002778010499999987,0.19245344697122801,0.7501898344654293,0.7530965864145812,-0.0029067519491518556,-0.008720255847455567,0.0,-0.19245008972987526,0.32034380457967865,0.3499219838824067,-0.029578179302728005,-0.08873674255468367,1.6466964379676305e-06,-0.19244476207337233,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.03703703703703698,0.5555555555555556,0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,de,27,True,validated,0.5281769065844444,0.5281769771262963,-7.054185185368009e-08,-4.373324814871945e-07,3.1358198148171237e-07,-0.07040576300015017,0.986696001851852,0.9866959825925926,1.9259259253233973e-08,-1.704629629981388e-08,5.334259258913562e-08,0.19988073934454256,0.7651389077217255,0.7651389077217255,0.0,0.0,0.0,,0.4349411325469979,0.4349411558835958,-2.3336598010912014e-08,-3.0044860994153255e-07,2.6149004807201835e-07,-0.03099136245169131,,0.5185185185185185,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5185185185185185,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,en,27,True,validated,0.5554441838585186,0.5554440897770371,9.408148148543079e-08,-1.1033999994147412e-08,2.9344774074671505e-07,0.18477400479636494,0.908353415925926,0.9060979925925926,0.002255423333333329,-2.9638888881974746e-08,0.006766287444444446,0.192450188175883,0.7096286710338513,0.7041088901348652,0.005519780898986058,0.0,0.016559342696958173,0.19245008972987526,0.40898620272272235,0.4022907602989871,0.00669544242373525,-2.8175589192391197e-08,0.02008634749015039,0.19244989369957347,,0.07407407407407407,0.07407407407407407,0.0,0.0,1.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,es,27,True,validated,0.4469902413725926,0.44699052712962967,-2.857570370369936e-07,-8.399210185132253e-07,-2.079407409046967e-09,-0.20301696141761524,0.9323207670370371,0.9320015162962962,0.0003192507407407335,-1.185185185815497e-08,0.0009577412129629631,0.19245936396877425,0.6811401687386339,0.6810107043735648,0.00012946436506922065,0.0,0.00038839309520766196,0.19245008972987523,0.2757364305691889,0.27573640728355386,2.328563503786281e-08,-2.5216715039738136e-08,1.0378464734085343e-07,0.13654539078997632,,0.25925925925925924,0.2962962962962963,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,hi,27,True,validated,0.22388514426,0.18846399761370375,0.03542114664629629,-4.1390166670930114e-08,0.10626316556172223,0.19245162199158566,0.9354186814814816,0.9103931148148149,0.025025566666666672,-8.898148143207552e-09,0.07411385150925927,0.20029875363248612,0.6619624071762518,0.6528525028708522,0.009109904305399626,0.0,0.026126097333326662,0.22048741151237342,0.16040869555053364,0.13381155956517624,0.026597135985357415,-5.2739868183839374e-08,0.07978741633296635,0.19248053057966183,,0.25925925925925924,0.25925925925925924,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,uk,27,True,validated,0.37024426081851847,0.3703644579244444,-0.00012019710592592592,-0.00036059131777777773,0.0,-0.19245008972987526,0.9650640544444444,0.9607250174074075,0.004339037037037036,0.0,0.01301711111111111,0.19245008972987523,0.7114748515248349,0.7182939822501992,-0.006819130725364347,-0.02045739217609304,0.0,-0.19245008972987526,0.280395045961059,0.2804734950856491,-7.84491245901037e-05,-0.00023534737377031107,0.0,-0.19245008972987526,,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/all_non_african@+0.25,transfer_primary,42,xh,27,False,unavailable/unvalidated,,,,,,,0.4266632505185185,0.42666326259259263,-1.2074074074914704e-08,-6.519074074032498e-08,3.667037037257927e-08,-0.0838287808442469,0.20137673626257235,0.20137673626257235,0.0,0.0,0.0,,,,,,,,0.7570045603111111,0.037037037037037035,0.037037037037037035,0.0,0.0,0.5555555555555556,0.25925925925925924,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.25925925925925924,0.0,0.0,0.0
stage14_transfer,dev,encoder/probe/all_non_african@+0.25,transfer_primary,42,yo,27,False,unavailable/unvalidated,,,,,,,0.42783454299999996,0.42009889322222227,0.0077356497777777734,-7.68324074101287e-08,0.030942693609259254,0.19244911756471766,0.27055200589784434,0.27073809621256917,-0.0001860903147248181,-0.0005582709441744543,0.0,-0.19245008972987523,,,,,,,0.9194568673888889,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6666666666666666,0.2962962962962963,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2962962962962963,0.0,0.0,0.0
