stage,split,intervention,family,seed,scope,n_pairs,n_languages,sta,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,effect_size_sta,sta_languages_included,sim,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,effect_size_sim,sim_languages_included,fl,delta_fl,delta_fl_ci_lo,delta_fl_ci_hi,effect_size_fl,fl_languages_included,j,delta_j,delta_j_ci_lo,delta_j_ci_hi,effect_size_j,j_languages_included
stage14_transfer,dev,encoder/mean_diff/all_non_african@+0.25,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3801178551111111,0.006371516203703699,-0.011541236875000012,0.024592136356481477,0.09169646547143104,2,0.24645541307391716,0.005372327009406426,-0.0016244418440970652,0.013691467984554558,0.1887983746332285,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+0.25,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.39219221874074073,-0.006987231148148151,-0.023287609971296298,0.006151999141203701,-0.1198265407506937,2,0.2242600053254462,0.0033116309945006393,-0.00015548221957422198,0.008695673122423761,0.19124218448823607,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.4186558720796296,-0.004725205827777785,-0.05789444170777779,0.04883783865328704,-0.019801858677358165,2,0.21986822337395412,-0.016189192863616652,-0.034940682920386386,-0.0015326179503904673,-0.25074454586182016,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.35086394175925933,-0.022882397148148142,-0.061052619521296286,0.0036640383425925907,-0.18098683239689448,2,0.21679676538262013,-0.02428632068189064,-0.046442607863303925,-0.00464775703513912,-0.30043087155845777,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.38731796181481487,-0.011861488074074071,-0.06066246581851852,0.03842200588749999,-0.05891502672272953,2,0.23247618926507108,0.01152781493412551,-0.013978640684677381,0.033605652291076454,0.12332205169782078,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.15267228639851854,-0.2707087915088889,-0.34097880123799074,-0.2023865275733982,-1.0178240302552288,2,0.07515333194217816,-0.1609040842953926,-0.2014892843784246,-0.12164162319353423,-1.024798944502753,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.16218364579629635,-0.2115626931111111,-0.2824081681402778,-0.14437758406203705,-0.8043893150519444,2,0.087557206573998,-0.15352587949051277,-0.20071291953646936,-0.11197446426718634,-0.8467371746217598,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@+1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.14837184340555556,-0.2508076064833333,-0.31943183331574065,-0.18338577009064816,-0.9508699154321958,2,0.06653310888850883,-0.1544152654424367,-0.20602832997785192,-0.1124040308873172,-0.8213988371678989,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.44217791083333335,0.01879683292592592,-0.002219594836111111,0.04747642444861109,0.18993333323174258,2,0.23628940151294847,0.0002319852753777205,-0.002636921850180936,0.003446669624039561,0.019701975847242037,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.39579764548148155,0.022051306574074066,-0.004269189514351856,0.053129843964351844,0.1971307418573461,2,0.23876968727759826,-0.0023133987869124965,-0.01681134953914821,0.015210574892493094,-0.039400968647683686,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.4113868115740741,0.012207361685185185,-0.012960406703703704,0.044325699065277765,0.10393236202308818,2,0.22766896364691563,0.006720589315970095,0.0010830264959734786,0.01453638998305353,0.252098772946636,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.4479352785740741,0.024554200666666665,-0.0017221582384259254,0.05664509842685185,0.2145762890193639,2,0.22764601452527242,-0.008411401712298358,-0.028327158824539955,0.0050655728259107816,-0.1308337170166698,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.44061070911111105,0.0668643702037037,0.02648035563564814,0.1136230071148148,0.38617343402991294,2,0.2269096975473422,-0.014173388517168563,-0.04038588004461434,0.009620125794444306,-0.13995241061785432,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/all_non_african@-1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.46724107792592595,0.06806162803703703,0.02265525855740742,0.11993017820740738,0.35623282964246406,2,0.22702509971762946,0.006076725386683919,-0.0010836290136231022,0.01506637829017279,0.19645224556060806,2,,,,,,
stage14_transfer,dev,encoder/mean_diff/within_language@+0.25,transfer_primary,42,macro_over_languages,243,9,0.4131407597407936,0.008919182672592592,-0.021014949887048943,0.04015574647580556,0.040241343438019925,7.0,0.8371525894938273,-0.0011120296008230452,-0.006011408528909465,0.003050633739814815,-0.029769289781612664,9,0.5681166761824863,-0.007494628308662474,-0.01481599174574066,-0.0013127993368194603,-0.13879045600611525,9,0.28434393730030094,0.0017889982332807554,-0.016939131647747963,0.020535763166695933,0.012413982369146665,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+0.25,transfer_primary,1337,macro_over_languages,243,9,0.4217313972786773,0.006594774784761905,-0.0070524841806084634,0.023842975481843914,0.06197031141043827,7.0,0.8208105272880659,-0.000561064370370372,-0.0027618818827160525,0.001367963278086415,-0.0323499717564779,9,0.57805885867096,-0.00046837940228276065,-0.00407545648049887,0.0028454828820856687,-0.017294030117385423,9,0.2919012337696854,0.0035764062319405395,-0.002857457788011811,0.013024666316887486,0.06598166623686388,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+0.25,transfer_primary,2024,macro_over_languages,243,9,0.41856630764370373,-0.01364407155973545,-0.04223563071740872,0.012274987139419316,-0.07049424458125578,7.0,0.8233374417448561,-0.000448442971193416,-0.00423485775884774,0.0030093409937242788,-0.01611529334515597,9,0.5693800292087269,-0.002778090109386581,-0.007257915084933578,0.001988801284101735,-0.07391443837267757,9,0.286591169387258,-0.01327287308743415,-0.03356232999371033,0.004102806355985286,-0.09741278143425898,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+0.50,transfer_primary,42,macro_over_languages,243,9,0.4309877865053968,0.02676620943719577,-0.001438639196490737,0.05753722269073806,0.1168193264528278,7.0,0.8262418159547325,-0.012022803139917694,-0.019574494034053494,-0.004773929203909465,-0.19319159137628747,9,0.5639419466582258,-0.011669357832922904,-0.020454884759952878,-0.004052149072925095,-0.16633832688213038,9,0.29474545664998686,0.012190517582966652,-0.005839104336044837,0.030700707722275893,0.08533160930771054,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+0.50,transfer_primary,1337,macro_over_languages,243,9,0.4253914840767195,0.01025486158280423,-0.015606853024715605,0.0368601919515172,0.0579290294493826,7.0,0.8103658595679013,-0.011005732090534981,-0.017033581878395057,-0.005409915637345677,-0.20765249777339218,9,0.5708571735982403,-0.007670064475002487,-0.01422390760926487,-0.001314443740396795,-0.13045816299506668,9,0.28480816971750783,-0.0035166578202369637,-0.02112917786000001,0.013162120370062839,-0.027374909773507358,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+0.50,transfer_primary,2024,macro_over_languages,243,9,0.44383646339428573,0.01162608419084657,-0.024028303279040996,0.049889877117695755,0.043312069938879566,7.0,0.8127601556543209,-0.011025729061728393,-0.019372860345987654,-0.003554895132304527,-0.1587590361030139,9,0.561448238575575,-0.010709880742538595,-0.018488445509050832,-0.0032688791942261323,-0.16704446536189,9,0.2884415407205878,-0.01142250175410438,-0.03642333982147104,0.011950869940289243,-0.06367698280474396,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,42,macro_over_languages,243,9,0.4747780837491535,0.0705565066809524,0.02391559801162037,0.11833614091825265,0.18666479783803264,7.0,0.7362183665654323,-0.10204625252921812,-0.11094076863810699,-0.09279807176625514,-0.37551155738327296,9,0.49735557880938924,-0.07825572568175958,-0.09045377706222772,-0.06592536279501804,-0.35337332612044914,9,0.22479229057182046,-0.057762648495199714,-0.09146300828053752,-0.024455817493451465,-0.21248598013424766,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,1337,macro_over_languages,243,9,0.4661009616373545,0.05096433914343915,0.004326132775177256,0.0938316022274881,0.14255916296216034,7.0,0.7164160146967078,-0.1049555769617284,-0.1138592798348148,-0.09623656692475308,-0.3920090476618586,9,0.49560428468863127,-0.0829229533846115,-0.09365868400785002,-0.07186003131710914,-0.34946948724600047,9,0.19912816634659308,-0.08919666119115174,-0.12279134100424559,-0.0577480119173024,-0.33086055121298596,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,2024,macro_over_languages,243,9,0.4397666698403174,0.007556290636878304,-0.044768398613765865,0.05286001176113228,0.019424246073816157,7.0,0.7289727930617284,-0.09481309165432099,-0.10339184386059672,-0.0852700086808642,-0.3693183391110114,9,0.4944853724155157,-0.07767274690259784,-0.08654436192213207,-0.06683181456353866,-0.342477339529538,9,0.19937608388886677,-0.10048795858582543,-0.13653572979117873,-0.06666367834802238,-0.3576178155223371,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@-0.50,transfer_primary,42,macro_over_languages,243,9,0.39902609610936507,-0.005195480958835982,-0.03557359046566931,0.021581231369870307,-0.024434395379248987,7.0,0.8463129274773662,0.008048308382716049,6.505577098765826e-05,0.016954804252366253,0.11712902693740343,9,0.5720268929931481,-0.003584411498000632,-0.011995466975230885,0.004336310818324179,-0.05434169791591369,9,0.2796504445785431,-0.0029044944884770905,-0.02616820944901468,0.01860063564492119,-0.017953230837383777,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@-0.50,transfer_primary,1337,macro_over_languages,243,9,0.41541520625613754,0.00027858376222222105,-0.031224683673466928,0.03615542592524338,0.001122288542270046,7.0,0.8253391707119342,0.003967579053497941,-0.004172269890020577,0.013338695588786004,0.05609456705188129,9,0.5784574915462621,-6.974652698066588e-05,-0.0058463776541873595,0.006309299773010553,-0.001466586894498785,9,0.286011820473359,-0.0023130070643858375,-0.027287246056526385,0.023409858203377445,-0.012443603699829362,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@-0.50,transfer_primary,2024,macro_over_languages,243,9,0.42010133623370377,-0.012109042969735447,-0.04476981101032142,0.021131751613460297,-0.05092370359382254,7.0,0.8336433689341562,0.009857484218106997,0.0015489890385802486,0.02031876323631687,0.12963994961007191,9,0.5724210009665593,0.00026288164844578656,-0.006411580217445779,0.005825390002367715,0.00552501340641034,9,0.28627264220622417,-0.013591400268468038,-0.034590029154331,0.008076629593239886,-0.08488150256488886,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,42,macro_over_languages,243,9,0.578601798931746,0.174380221863545,0.10849277210742195,0.23279214964381215,0.3537650893863751,7.0,0.68397269371893,-0.15429192537572015,-0.17421887805456793,-0.13184355028662553,-0.43825713314922005,9,0.4255636590723011,-0.15004764541884774,-0.16759617012379954,-0.1323467419551454,-0.50807211280644,9,0.22391942776973692,-0.0586355112972833,-0.09807652380715408,-0.020992129359730338,-0.2076920741041917,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,1337,macro_over_languages,243,9,0.6360851079136507,0.2209484854197355,0.1638561814042606,0.272285030202672,0.4601294257485845,7.0,0.6314769557703703,-0.18989463588806585,-0.20525289369696503,-0.17299611408011314,-0.5614140716172334,9,0.4235325376592085,-0.15499470041403424,-0.17251186740320376,-0.13844524983325743,-0.5270966351440436,9,0.23294488701557745,-0.05537994052216735,-0.08762645174462705,-0.021875372388121584,-0.2135231166482177,7.0
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,2024,macro_over_languages,243,9,0.5288781740144972,0.0966677948110582,0.04302632041020504,0.15056817753931215,0.222270431891624,7.0,0.6968672670878602,-0.1269186176281893,-0.14424767498306068,-0.10952984678106994,-0.4414261522532243,9,0.4706956914472644,-0.10146242787084918,-0.11645674932718797,-0.08560720219599498,-0.41470981452877836,9,0.237359003447205,-0.06250503902748719,-0.09977193096189023,-0.025863239689980146,-0.2200341511826704,7.0
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.25,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42724890092592605,0.0038678230185185164,-4.6449537040751606e-08,0.011603521132870366,0.13608202198598143,2,0.2359643710802084,-9.304515736240905e-05,-0.00027913547208722713,0.0,-0.1360827634879543,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.25,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3685173777037037,-0.005228961203703705,-0.015686853148148147,3.303703704492972e-09,-0.13608333554444474,2,0.24210572736978037,0.0010226413052696055,0.0,0.003067923915808816,0.1360827634879543,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.25,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,-2.972222222411774e-08,-6.572962964012238e-08,7.0962962931522064e-09,-0.20692266536573503,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42424198203703717,0.0008609041296296278,-0.00902073114907408,0.011603512362962965,0.02369745988206598,2,0.23599344810952505,-6.39681280457141e-05,-0.00027913547208722713,8.723108795008483e-05,-0.08882164078364331,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.37452858085185176,0.0007822419444444428,-0.014532522663888887,0.011523189628240732,0.015413578484329133,2,0.24850201141910389,0.00741892535459311,-0.000292849388844824,0.020858571283432725,0.16470399715828427,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794168333333,-3.3055555557752523e-08,-7.094629630005983e-08,5.929629625017954e-09,-0.22473709036422418,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42144360694444455,-0.0019374709629629658,-0.01095860826296297,0.00859210706944445,-0.05023578166070953,2,0.2365397935071822,0.0004823772696114341,-0.0012454633555265713,0.0023846817434384705,0.06591600742088931,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.37668958003703706,0.002943241129629625,-0.012884692806944445,0.015879756764814807,0.05668630439186682,2,0.24787034926887377,0.006787263204363035,-0.0010019191523675205,0.02067110568939116,0.14989957648053054,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@+1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794149814815,-3.490740740676642e-08,-7.65245370424261e-08,6.463888885390176e-09,-0.21772432445435588,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42856600138888895,0.00518492348148148,-0.00010951877129629492,0.013502880502777773,0.17695893215616276,2,0.23632261688600423,0.000265200648433456,-0.0007948466308150177,0.0018202449791351746,0.04933383714700103,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.37519049942592597,0.0014441605185185177,-3.0300462037034183e-05,0.004377913420370365,0.13463692330946062,2,0.24454870222314842,0.0034656161586376585,0.0,0.00906625678184874,0.19369062479650553,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.4041711545370371,0.004991704648148145,-4.1690277793976885e-08,0.014975160527314822,0.13608232678556456,2,0.22078152365498732,-0.00016685067595825363,-0.0005005520278747609,0.0,-0.13608276348795434,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42469815268518524,0.001317074777777775,-0.0002190353851851856,0.0036933506157407385,0.16859541931605648,2,0.23641566204336667,0.0003582458057958651,-0.0007069940454389942,0.0020432620985341887,0.06726862679352111,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3769848252962963,0.0032384863888888895,-0.010191700741203708,0.019832191275,0.05692718838196817,2,0.245740031362542,0.004656945298031234,-0.0006305982944675188,0.012077548287687949,0.18676043478815546,2,,,,,,
stage14_transfer,dev,encoder/probe/EN_DE_ES@-1.00,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.4041711723703705,0.004991722481481476,-1.7893518524931116e-08,0.014975189666666664,0.13608287356273402,2,0.22078152365498732,-0.00016685067595825363,-0.0005005520278747609,0.0,-0.13608276348795434,2,,,,,,
stage14_transfer,dev,encoder/probe/YO_XH@+0.25,transfer_primary,42,macro_over_languages,189,7,0.4000674006304233,-0.004154124736349207,-0.012461890973842591,1.9798973543776695e-08,-0.07274493179606914,7.0,0.9572290791005291,0.00042630179894179973,4.440476190540001e-09,0.0011225656719576716,0.09543182755004934,7,0.6726788037115783,5.2102576550101976e-05,-0.000135297844878483,0.0003022578411103614,0.03338113170488324,7,0.2797722502136203,-0.0027826377577805875,-0.008348136863652078,1.7720186771367136e-07,-0.07273734902882852,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+0.25,transfer_primary,1337,macro_over_languages,189,7,0.4151363768475662,-2.2844068783081367e-07,-1.1463650515879246e-06,3.2488910317555157e-07,-0.04219568565397965,7.0,0.9489839537037037,-0.00028056920634920735,-0.0011259540873015921,0.0005648898875661373,-0.04179375913558314,7,0.6744222880186548,-0.0005175649142258167,-0.0016937785014593915,0.00010377810346135059,-0.0709306761155771,7,0.2883242872202242,-5.215621511071208e-07,-1.4566761299821426e-06,9.621115172967334e-08,-0.0910210737438251,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+0.25,transfer_primary,2024,macro_over_languages,189,7,0.4321975329896296,-1.281806423280501e-05,-3.802834733598019e-05,4.1431078042086024e-08,-0.07560591517135624,7.0,0.9449076912169313,-0.00019432089947090108,-0.001005668388888889,0.00042268732804233,-0.038823818584888675,7,0.671222193762661,-0.0012815669803577054,-0.0036290009209823827,0.0,-0.08615418909512809,7,0.2998537550548934,-1.0257963823299123e-05,-2.9671358826219983e-05,1.7005084532844676e-08,-0.0782160787008729,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+0.50,transfer_primary,42,macro_over_languages,189,7,0.400585523663545,-0.0036360017032275134,-0.012462133951911375,0.0015548689389920623,-0.06313978064829408,7.0,0.9570007026455026,0.00019792534391534566,-0.0005745580476190472,0.0010767829007936535,0.036131452483181094,7,0.6727783256460219,0.0001516245109936511,-9.22815008349594e-05,0.0004832708908699044,0.07313884008409553,7,0.27994500284373774,-0.0026098851276631567,-0.008348151667975777,0.0003458321930525711,-0.06806805016400296,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+0.50,transfer_primary,1337,macro_over_languages,189,7,0.4151612497986773,2.4644510423280072e-05,-7.537986891535824e-07,7.484177712037002e-05,0.07204619148538678,7.0,0.9479343633862434,-0.0013301595238095223,-0.0031681382698412674,0.00028185127910053105,-0.10927472779425795,7,0.6722949888779958,-0.002644864054884733,-0.006343926570127045,2.4305660683451764e-07,-0.12021938298472301,7,0.287053876143759,-0.0012709326386163276,-0.0038118938130417305,-1.730721653304884e-07,-0.07279377070888766,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+0.50,transfer_primary,2024,macro_over_languages,189,7,0.4378560235790476,0.005645672525185186,-2.524548392592598e-05,0.016594979239753966,0.0776278854777114,7.0,0.94257074989418,-0.0025312622222222214,-0.006158796511904763,-0.00011599209788359662,-0.10060712737521908,7,0.6711098904058251,-0.0013938703371937143,-0.00440396095547458,0.0008199525744227927,-0.07648265678926178,7,0.30064903009119753,0.0007850170724808612,-0.0007209070796558922,0.0027484046523797794,0.06050800788822992,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+1.00,transfer_primary,42,macro_over_languages,189,7,0.38531978608079365,-0.018901739285978835,-0.040888875060813484,-0.0030609293755476208,-0.1379659149604985,7.0,0.9566928720634921,-0.00010990523809523938,-0.0018313862235449735,0.0016849804563492006,-0.008624239632487235,7,0.6718894804457273,-0.000737220689300966,-0.0024939530079984965,0.0008046530335106297,-0.059329996098088415,7,0.2689418658847142,-0.013613022086686681,-0.028969763904773887,-0.0022080280254336195,-0.13723121503271138,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+1.00,transfer_primary,1337,macro_over_languages,189,7,0.42040292938216933,0.0052663240939153436,9.546567511904061e-06,0.01574263927176984,0.07358590155287548,7.0,0.9477217845502646,-0.0015427383597883613,-0.003997704939153442,0.0004832761441798952,-0.09910282323856134,7,0.672380459152408,-0.0025593937804724493,-0.006398576666137752,0.00027675697054606763,-0.10634869085515262,7,0.28783259502467234,-0.0004922137577029513,-0.004840064632627787,0.0027142490069159367,-0.01918363021954051,7.0
stage14_transfer,dev,encoder/probe/YO_XH@+1.00,transfer_primary,2024,macro_over_languages,189,7,0.4390158780094709,0.0068055269556084675,-0.00796588389058333,0.022994902601445762,0.05880116360400768,7.0,0.9422684244973545,-0.0028335876190476207,-0.007113262702380954,9.463378306877971e-05,-0.10740432815482624,7,0.6717693097593718,-0.0007344509836470461,-0.003572116874278071,0.0020483240832848133,-0.033236819952607535,7,0.2999684697014939,0.00010445668277720777,-0.006210569077043829,0.006111406376983912,0.002403704864846926,7.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,42,macro_over_languages,189,7,0.4042252642273545,3.7388605820111832e-06,-0.015380280732526452,0.015391917733339946,3.7393155403790794e-05,7.0,0.9587483775132276,0.0019456002116402128,0.00014368216402116518,0.005000038351851852,0.10398892573435474,7,0.6718845870900381,-0.0007421140449902786,-0.0019283606580754087,0.00014263823533021508,-0.09464276240578043,7,0.28153675572810716,-0.0010181322432937796,-0.012768655806663877,0.009304615338314367,-0.01357326677283164,7.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,1337,macro_over_languages,189,7,0.41519434151248685,5.773622423280359e-05,1.7291111109110003e-09,0.00017287802904232736,0.07922962221750425,7.0,0.9496779778306877,0.00041345492063492285,-2.712452380952245e-05,0.0010727508253968274,0.09970289053460323,7,0.6757918239535692,0.0008519710206886153,0.0,0.002028940084567118,0.12193317049252209,7,0.289399178927139,0.0010743701447637176,1.6517817503868449e-09,0.0025380180728456457,0.12263500507954307,7.0
stage14_transfer,dev,encoder/probe/YO_XH@-0.50,transfer_primary,2024,macro_over_languages,189,7,0.42692173205084655,-0.005288619003015874,-0.015848760874571433,7.697785846552771e-08,-0.07297686600900942,7.0,0.949659496878307,0.004557484761904763,0.00013228817592592768,0.0120535513994709,0.09460350349389725,7,0.6730508537875997,0.0005470930445809265,-0.002741833802699138,0.004195791121524015,0.022847661615775026,7,0.29658432008091673,-0.003279692937799984,-0.012687322096987134,0.002847644364004289,-0.055001271517641684,7.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,42,macro_over_languages,189,7,0.414345219450582,0.010123694083809523,-0.009964490721253964,0.030213849776458992,0.07217745238017742,7.0,0.9562630793121693,-0.0005396979894179882,-0.005398673829365082,0.0040173144722222215,-0.01601842940525806,7,0.6717565137779472,-0.0008701873570810557,-0.00292481292756529,0.0009663121926798611,-0.06370381802540658,7,0.2861670829535738,0.003612194982172915,-0.009106006653330893,0.015846447756646745,0.03984655811179738,7.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,1337,macro_over_languages,189,7,0.4152073770033863,7.07717151322748e-05,6.141388187829356e-07,0.00019853317593253916,0.09415960845735015,7.0,0.9515289943915344,0.0022644714814814807,-0.0013945899179894168,0.007995767794973541,0.06910671885812712,7,0.6776112588470359,0.002671405914155348,0.0005120914924021863,0.005976034271761936,0.13458350187280205,7,0.28942351051668763,0.001098701734312346,3.4730739232706855e-05,0.0026252547796519602,0.12541124239330986,7.0
stage14_transfer,dev,encoder/probe/YO_XH@-1.00,transfer_primary,2024,macro_over_languages,189,7,0.43199840820232804,-0.00021194285153439173,-0.015820659811841272,0.01514126279316799,-0.002104217643844328,7.0,0.9507741799999999,0.005672167883597882,0.0010593707910052854,0.0135810804047619,0.11555642371873617,7,0.6742939294493092,0.0017901687062904432,-0.001634454311740724,0.006129740310289515,0.06691321125932652,7,0.30105833840725504,0.0011943253885383525,-0.010879199809713294,0.012068910226744297,0.01494131372678989,7.0
stage14_transfer,dev,encoder/probe/all_non_african@+0.25,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.4272488967592593,0.0038678188518518485,-5.529629630044605e-08,0.011603520734259257,0.13608187262345628,2,0.2359643710802084,-9.304515736240905e-05,-0.00027913547208722713,0.0,-0.1360827634879543,2,,,,,,
stage14_transfer,dev,encoder/probe/all_non_african@+0.25,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.369976686962963,-0.003769651944444446,-0.015686816283796305,0.002918626050925925,-0.0940357141323186,2,0.243704463320681,0.0026213772561702368,0.0,0.006841490463241105,0.18959529860014712,2,,,,,,
stage14_transfer,dev,encoder/probe/all_non_african@+0.25,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,-2.972222222411774e-08,-6.608425926207394e-08,7.447222226423406e-09,-0.20692266536573503,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,encoder/probe/all_non_african@+0.50,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.42415130509259263,0.0007702271851851821,-5.5688425935632423e-08,0.0023107468624999987,0.1360782899519365,2,0.23596619664351162,-9.121959405916081e-05,-0.0002736587821774824,0.0,-0.13608276348795434,2,,,,,,
stage14_transfer,dev,encoder/probe/all_non_african@+0.50,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.3765195004814815,0.0027731615740740727,-0.013650439306018506,0.01990865889212963,0.045881054904761506,2,0.2457786201478342,0.004695534083323446,-0.0007933283132061477,0.01249312395312071,0.184658888706054,2,,,,,,
stage14_transfer,dev,encoder/probe/all_non_african@+0.50,transfer_primary,2024,macro_over_languages,54,2,,,,,,,0.3991794201666667,-2.972222222411774e-08,-6.61652777751288e-08,8.42870370731118e-09,-0.20692266536573503,2,0.22094837433094558,0.0,0.0,0.0,,2,,,,,,
stage14_transfer,dev,encoder/probe/all_non_african@+1.00,transfer_primary,42,macro_over_languages,54,2,,,,,,,0.418188148425926,-0.005192929481481485,-0.013055005999074073,0.001312288992592583,-0.17747514888615665,2,0.23809765815729236,0.0020402419197215874,2.9077029316694942e-05,0.005198919567365854,0.20208586414316135,2,,,,,,
stage14_transfer,dev,encoder/probe/all_non_african@+1.00,transfer_primary,1337,macro_over_languages,54,2,,,,,,,0.37763576696296297,0.0038894280555555544,-0.012354723911574076,0.01987310834490741,0.06442161558725053,2,0.2456503792459855,0.004567293181474767,-0.000921569215054828,0.01190128215152008,0.17835432664994472,2,,,,,,
