side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,best_cos_seed1337,best_cos_seed2024,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,replicated,status,best_cos_seed42
decoder,6,content,42,1984,0.6012583733962396,0.24379372596740723,0.2424965649843216,1,1,1,1,False,seed_specific,
decoder,6,content,42,2901,0.40019981685528583,0.9932442903518677,0.9932088851928711,3,3,3,3,True,replicated,
decoder,6,content,42,1348,0.40106577284083333,0.372023344039917,0.3781321048736572,1,1,1,1,False,seed_specific,
decoder,6,content,42,1314,0.4015609603153274,0.3718932271003723,0.3778853714466095,1,1,1,1,False,seed_specific,
decoder,6,content,42,2623,0.5978953288144365,0.2869546115398407,0.250789999961853,1,1,1,1,False,seed_specific,
decoder,6,content,42,1241,0.5977941347241715,0.2259475588798523,0.2507663667201996,1,1,1,1,False,seed_specific,
decoder,6,content,42,2267,0.40257787797651623,0.2891283631324768,0.32392418384552,1,1,1,1,False,seed_specific,
decoder,6,content,42,808,0.40371962933102407,0.34274595975875854,0.4293663501739502,1,1,1,1,False,seed_specific,
decoder,6,content,42,461,0.4039415098158268,0.27246618270874023,0.34728124737739563,1,1,1,1,False,seed_specific,
decoder,6,content,42,2249,0.40405224269328904,0.4430713653564453,0.3657420575618744,1,1,1,1,False,seed_specific,
decoder,6,content,42,265,0.5945020089515296,0.3726453185081482,0.4284110367298126,1,1,1,1,False,seed_specific,
decoder,6,content,42,2634,0.4055635183692158,0.5489360690116882,0.3584623336791992,2,1,1,1,False,seed_specific,
decoder,6,content,42,1278,0.4060271863729715,0.3454675078392029,0.36749881505966187,1,1,1,1,False,seed_specific,
decoder,6,content,1337,1701,0.7957948878736301,,0.5643541812896729,3,2,2,2,True,replicated,0.8252533674240112
decoder,6,content,1337,1989,0.2532618504915379,,0.4257218539714813,1,1,1,1,False,seed_specific,0.343057245016098
decoder,6,content,1337,491,0.7296786507012253,,0.5039026737213135,2,1,1,1,False,seed_specific,0.42601102590560913
decoder,6,content,1337,460,0.6784470688551133,,0.8118736743927002,3,3,3,3,True,replicated,0.8969138860702515
decoder,6,content,1337,1328,0.34695347726119025,,0.4767471253871918,2,1,1,1,False,seed_specific,0.5499756932258606
decoder,6,content,1337,1516,0.35017924625333025,,0.44507601857185364,1,1,1,1,False,seed_specific,0.45810621976852417
decoder,6,content,1337,1798,0.6433621653544612,,0.5011138916015625,3,2,1,1,False,seed_specific,0.6047928929328918
decoder,6,content,1337,1149,0.35818145925196,,0.331115186214447,1,1,1,1,False,seed_specific,0.30513590574264526
decoder,6,content,1337,2488,0.6387599078967886,,0.33444952964782715,1,1,1,1,False,seed_specific,0.2850843667984009
decoder,6,content,1337,1351,0.36432029090812573,,0.6898800134658813,3,3,2,1,True,replicated,0.7027231454849243
decoder,6,content,1337,1883,0.3647474626826056,,0.5349799990653992,2,1,1,1,False,seed_specific,0.46372634172439575
decoder,6,content,1337,1287,0.365433011171164,,0.32323163747787476,1,1,1,1,False,seed_specific,0.3774988651275635
decoder,6,content,1337,2433,0.6338868318286934,,0.3601909577846527,1,1,1,1,False,seed_specific,0.40029340982437134
decoder,6,content,1337,2713,0.37220306170185236,,0.4354810118675232,1,1,1,1,False,seed_specific,0.3672800064086914
decoder,6,content,1337,2423,0.623216246794138,,0.4203193783760071,1,1,1,1,False,seed_specific,0.41820767521858215
decoder,6,content,1337,1505,0.6177127813112764,,0.2951485216617584,1,1,1,1,False,seed_specific,0.41430962085723877
decoder,6,content,1337,128,0.38416553030680056,,0.3705173432826996,1,1,1,1,False,seed_specific,0.3688793182373047
decoder,6,content,1337,1874,0.6144832797502331,,0.31713002920150757,1,1,1,1,False,seed_specific,0.3024899959564209
decoder,6,content,1337,443,0.3881320068612911,,0.29177147150039673,1,1,1,1,False,seed_specific,0.2753192186355591
decoder,6,content,1337,2665,0.6076862717774658,,0.2616799473762512,1,1,1,1,False,seed_specific,0.36234068870544434
decoder,6,content,1337,110,0.3935181037886404,,0.3857685923576355,1,1,1,1,False,seed_specific,0.3362520635128021
decoder,6,content,1337,1313,0.6057751964990163,,0.21392099559307098,1,1,1,1,False,seed_specific,0.23831510543823242
decoder,6,content,1337,2161,0.3953014422646241,,0.4145980179309845,2,1,1,1,False,seed_specific,0.5294017791748047
decoder,6,content,1337,738,0.39647180998072334,,0.5343643426895142,3,1,1,1,False,seed_specific,0.5035391449928284
decoder,6,content,1337,1034,0.3970901722290238,,0.3482791781425476,1,1,1,1,False,seed_specific,0.4189589321613312
decoder,6,content,1337,911,0.6021645581799662,,0.28104153275489807,1,1,1,1,False,seed_specific,0.30800896883010864
decoder,6,content,1337,1286,0.60144292819201,,0.31738805770874023,1,1,1,1,False,seed_specific,0.411069393157959
decoder,6,content,1337,1702,0.6005769722064627,,0.22279803454875946,1,1,1,1,False,seed_specific,0.3542082905769348
decoder,6,content,1337,710,0.6003754134856883,,0.23623844981193542,1,1,1,1,False,seed_specific,0.24332094192504883
decoder,6,content,1337,2071,0.3997253658746984,,0.34401893615722656,1,1,1,1,False,seed_specific,0.3876374363899231
decoder,6,content,1337,1572,0.40037939489251867,,0.27923643589019775,1,1,1,1,False,seed_specific,0.3064236342906952
decoder,6,content,1337,1566,0.40393031210911706,,0.5989552736282349,3,2,2,1,True,replicated,0.7741389870643616
decoder,6,content,1337,502,0.40411735528415627,,0.9918326139450073,3,3,3,3,True,replicated,0.9932442903518677
decoder,6,content,1337,1413,0.5956280005706683,,0.32454970479011536,1,1,1,1,False,seed_specific,0.35960832238197327
decoder,6,content,1337,2343,0.40492068705810524,,0.38564056158065796,2,1,1,1,False,seed_specific,0.5122982263565063
decoder,6,content,1337,1753,0.4055606152600689,,0.3762221932411194,1,1,1,1,False,seed_specific,0.2987401485443115
decoder,6,content,1337,2650,0.5912488677874327,,0.36038386821746826,1,1,1,1,False,seed_specific,0.30309444665908813
decoder,6,content,1337,1582,0.40879924087843106,,0.3561936020851135,1,1,1,1,False,seed_specific,0.47193288803100586
decoder,6,content,1337,2789,0.4089439816059004,,0.30887892842292786,1,1,1,1,False,seed_specific,0.26996690034866333
decoder,6,content,1337,2495,0.409654413887147,,0.2847207188606262,1,1,1,1,False,seed_specific,0.26814955472946167
decoder,6,content,1337,1168,0.41083224674105256,,0.28191569447517395,1,1,1,1,False,seed_specific,0.3096091151237488
decoder,6,content,1337,409,0.5883631772953639,,0.3851618468761444,1,1,1,1,False,seed_specific,0.44532379508018494
decoder,6,content,1337,2866,0.41206648285838454,,0.3631822466850281,1,1,1,1,False,seed_specific,0.41221994161605835
decoder,6,content,1337,118,0.4124853600353018,,0.27402085065841675,1,1,1,1,False,seed_specific,0.22366152703762054
decoder,6,content,1337,2772,0.5874383296671213,,0.2289077192544937,1,1,1,1,False,seed_specific,0.33500921726226807
decoder,6,content,1337,2840,0.5857097355350515,,0.2925252318382263,1,1,1,1,False,seed_specific,0.24253413081169128
decoder,6,content,1337,2404,0.5855666537270945,,0.201214998960495,1,1,1,1,False,seed_specific,0.29897212982177734
decoder,6,content,1337,1252,0.5851958852160412,,0.2709577679634094,1,1,1,1,False,seed_specific,0.2522570490837097
decoder,6,content,1337,2719,0.4148576149382384,,0.41681426763534546,1,1,1,1,False,seed_specific,0.4664396047592163
decoder,6,content,1337,2419,0.5849686132428227,,0.3042958378791809,1,1,1,1,False,seed_specific,0.4058423638343811
decoder,6,content,2024,2928,0.2756589228303821,0.5771192908287048,,3,1,1,1,False,seed_specific,0.5714001655578613
decoder,6,content,2024,2958,0.30601756463979884,0.3606896996498108,,1,1,1,1,False,seed_specific,0.3520316481590271
decoder,6,content,2024,1605,0.6843051283837812,0.43421608209609985,,1,1,1,1,False,seed_specific,0.3723589777946472
decoder,6,content,2024,2014,0.32389325184720685,0.41624295711517334,,1,1,1,1,False,seed_specific,0.38689014315605164
decoder,6,content,2024,515,0.32763660372726033,0.4257218539714813,,1,1,1,1,False,seed_specific,0.40884679555892944
decoder,6,content,2024,448,0.6693180347775887,0.5039026737213135,,3,1,1,1,False,seed_specific,0.5014622211456299
decoder,6,content,2024,2782,0.3316333555628548,0.3291069269180298,,1,1,1,1,False,seed_specific,0.3523343801498413
decoder,6,content,2024,644,0.6679917286273105,0.8118736743927002,,3,3,3,3,True,replicated,0.8796939849853516
decoder,6,content,2024,499,0.34352407589888556,0.4503467381000519,,2,2,1,1,False,seed_specific,0.6343156695365906
decoder,6,content,2024,55,0.3473035092783368,0.45442116260528564,,1,1,1,1,False,seed_specific,0.33666056394577026
decoder,6,content,2024,1923,0.6460811344355194,0.49442753195762634,,2,2,1,1,False,seed_specific,0.6480453014373779
decoder,6,content,2024,285,0.35610863932103737,0.5349799990653992,,2,1,1,1,False,seed_specific,0.4825546145439148
decoder,6,content,2024,2748,0.6311790604543448,0.5643541812896729,,3,2,1,1,False,seed_specific,0.6089811325073242
decoder,6,content,2024,2929,0.36909839383412796,0.6514987945556641,,3,3,1,1,False,seed_specific,0.6040394306182861
decoder,6,content,2024,682,0.6268895093247865,0.4906901717185974,,1,1,1,1,False,seed_specific,0.4441775679588318
decoder,6,content,2024,1829,0.3758792273416478,0.3815123438835144,,1,1,1,1,False,seed_specific,0.3720471262931824
decoder,6,content,2024,1615,0.6160492997700737,0.29230940341949463,,1,1,1,1,False,seed_specific,0.2821865975856781
decoder,6,content,2024,1302,0.6158228572566117,0.3641359806060791,,1,1,1,1,False,seed_specific,0.3621509075164795
decoder,6,content,2024,2278,0.38426796858670004,0.2725830674171448,,1,1,1,1,False,seed_specific,0.31940725445747375
decoder,6,content,2024,1112,0.3914411365589364,0.6898800134658813,,3,3,2,1,True,replicated,0.751319408416748
decoder,6,content,2024,2864,0.6059116426289229,0.29967817664146423,,1,1,1,1,False,seed_specific,0.24028776586055756
decoder,6,content,2024,1700,0.6043555761261575,0.3888496160507202,,1,1,1,1,False,seed_specific,0.3164038062095642
decoder,6,content,2024,477,0.3960446382062435,0.38481342792510986,,1,1,1,1,False,seed_specific,0.3304435908794403
decoder,6,content,2024,2464,0.6036857873729683,0.36828500032424927,,1,1,1,1,False,seed_specific,0.40589773654937744
decoder,6,content,2024,2443,0.6023175935049982,0.41679444909095764,,1,1,1,1,False,seed_specific,0.46570032835006714
decoder,6,content,2024,1477,0.39801584931702283,0.4447978138923645,,2,1,1,1,False,seed_specific,0.5675958395004272
decoder,6,content,2024,1484,0.3987242079488788,0.28056204319000244,,1,1,1,1,False,seed_specific,0.344382107257843
decoder,6,content,2024,2719,0.3988469679928069,0.4377771019935608,,1,1,1,1,False,seed_specific,0.4375579357147217
decoder,6,content,2024,1514,0.4000853514089203,0.556843638420105,,3,2,2,1,True,replicated,0.7162075042724609
decoder,6,content,2024,1446,0.4007858301730917,0.32127809524536133,,1,1,1,1,False,seed_specific,0.2595595419406891
decoder,6,content,2024,1908,0.4015949681653346,0.31963950395584106,,1,1,1,1,False,seed_specific,0.3667118549346924
decoder,6,content,2024,81,0.5980802983400852,0.2546645998954773,,1,1,1,1,False,seed_specific,0.2993610203266144
decoder,6,content,2024,2487,0.40225148556242346,0.3639148473739624,,1,1,1,1,False,seed_specific,0.30555862188339233
decoder,6,content,2024,2898,0.5969248608995988,0.3638957738876343,,1,1,1,1,False,seed_specific,0.3493059277534485
decoder,6,content,2024,614,0.4036723501249166,0.3278167247772217,,1,1,1,1,False,seed_specific,0.34496352076530457
decoder,6,content,2024,1622,0.5933946801769072,0.26883891224861145,,1,1,1,1,False,seed_specific,0.2818355858325958
decoder,6,content,2024,2216,0.40735100414398095,0.9918326139450073,,3,3,3,3,True,replicated,0.9932088851928711
decoder,6,content,2024,232,0.5925652204206355,0.2786307632923126,,1,1,1,1,False,seed_specific,0.26440882682800293
decoder,6,content,2024,1270,0.5925212590535534,0.30924928188323975,,1,1,1,1,False,seed_specific,0.3057023882865906
decoder,6,content,2024,2145,0.40773421455137837,0.42051461338996887,,1,1,1,1,False,seed_specific,0.4521518647670746
decoder,6,content,2024,2609,0.4080373820922957,0.3905520737171173,,1,1,1,1,False,seed_specific,0.2666776776313782
decoder,6,content,2024,848,0.40862422486985767,0.5691351890563965,,3,2,1,1,False,seed_specific,0.6025407910346985
decoder,6,content,2024,1018,0.40958017723896073,0.3807378113269806,,1,1,1,1,False,seed_specific,0.31404849886894226
decoder,6,content,2024,2907,0.5892162766546892,0.24574899673461914,,1,1,1,1,False,seed_specific,0.1953829824924469
decoder,6,content,2024,1257,0.5882429056307046,0.2091161608695984,,1,1,1,1,False,seed_specific,0.2511923015117645
decoder,6,content,2024,1148,0.41324846301107165,0.4220464825630188,,1,1,1,1,False,seed_specific,0.3707033693790436
decoder,6,content,2024,1191,0.41344297132391733,0.40100812911987305,,1,1,1,1,False,seed_specific,0.32392418384552
decoder,6,content,2024,1754,0.5854331107063346,0.2492443025112152,,1,1,1,1,False,seed_specific,0.2965536117553711
decoder,6,content,2024,2837,0.5851838580495752,0.3000614643096924,,1,1,1,1,False,seed_specific,0.32754597067832947
decoder,6,content,2024,873,0.5847400970799699,0.23010927438735962,,1,1,1,1,False,seed_specific,0.22049987316131592
decoder,8,all,42,1201,0.7217751434135918,0.48299485445022583,0.38119810819625854,1,1,1,1,False,seed_specific,
decoder,8,all,42,711,0.32599344395008645,0.4878562092781067,0.5534485578536987,2,1,1,1,False,seed_specific,
decoder,8,all,42,726,0.33339844592420065,0.5792100429534912,0.4171687364578247,2,1,1,1,False,seed_specific,
decoder,8,all,42,1998,0.6575173108251133,0.6415042281150818,0.595226526260376,3,2,1,1,False,seed_specific,
decoder,8,all,42,2709,0.36492994382898525,0.42173880338668823,0.41615772247314453,1,1,1,1,False,seed_specific,
decoder,8,all,42,2928,0.6308580595286678,0.6152507066726685,0.594706118106842,3,2,1,1,False,seed_specific,
decoder,8,all,42,2860,0.3694629413970093,0.4508160352706909,0.46755778789520264,1,1,1,1,False,seed_specific,
decoder,8,all,42,674,0.3814996466501438,0.3634091019630432,0.4397038519382477,1,1,1,1,False,seed_specific,
decoder,8,all,42,1810,0.6131134269627506,0.33432143926620483,0.32314372062683105,1,1,1,1,False,seed_specific,
decoder,8,all,42,1270,0.39014552041964035,0.43945232033729553,0.3860180377960205,1,1,1,1,False,seed_specific,
decoder,8,all,42,32,0.3964979379630459,0.9059341549873352,0.8814266324043274,3,3,3,3,True,replicated,
decoder,8,all,42,2110,0.3987818554019396,0.4115806221961975,0.4138169288635254,1,1,1,1,False,seed_specific,
decoder,8,all,42,2612,0.40130009522198,0.35520419478416443,0.23540744185447693,1,1,1,1,False,seed_specific,
decoder,8,all,42,1685,0.40527071907525186,0.23109272122383118,0.2646614611148834,1,1,1,1,False,seed_specific,
decoder,8,all,42,2684,0.5937679370672294,0.2608281075954437,0.260151207447052,1,1,1,1,False,seed_specific,
decoder,8,all,42,2957,0.5916204657582423,0.37361517548561096,0.4198738634586334,1,1,1,1,False,seed_specific,
decoder,8,all,42,304,0.4116865902900123,0.2825929522514343,0.3706619143486023,1,1,1,1,False,seed_specific,
decoder,8,all,42,584,0.5869228204285983,0.2246713638305664,0.19042494893074036,1,1,1,1,False,seed_specific,
decoder,8,all,42,1930,0.4140845584453933,0.45994943380355835,0.47466763854026794,1,1,1,1,False,seed_specific,
decoder,8,all,42,968,0.5852215984684854,0.22431373596191406,0.2831927537918091,1,1,1,1,False,seed_specific,
decoder,8,all,42,427,0.41491650658093365,0.3383198380470276,0.41822344064712524,1,1,1,1,False,seed_specific,
decoder,8,all,42,2538,0.5844589102225938,0.3019012212753296,0.260001003742218,1,1,1,1,False,seed_specific,
decoder,8,all,42,1626,0.41623161502450223,0.4771438241004944,0.633156418800354,2,2,1,1,False,seed_specific,
decoder,8,all,42,2790,0.4167960623886451,0.8706237077713013,0.8547582626342773,3,3,3,3,True,replicated,
decoder,8,all,42,2775,0.41714277656676657,0.3875839114189148,0.5459308624267578,2,1,1,1,False,seed_specific,
decoder,8,all,42,2466,0.42013463790763805,0.3261280655860901,0.307096928358078,1,1,1,1,False,seed_specific,
decoder,8,all,42,1854,0.5782400356999479,0.19108694791793823,0.2109283059835434,1,1,1,1,False,seed_specific,
decoder,8,all,42,1625,0.42228293867638134,0.2883414030075073,0.2720487713813782,1,1,1,1,False,seed_specific,
decoder,8,all,42,1142,0.4224214584556786,0.3333033621311188,0.28343528509140015,1,1,1,1,False,seed_specific,
decoder,8,all,42,808,0.4224811795581302,0.5351046323776245,0.36454442143440247,2,1,1,1,False,seed_specific,
decoder,8,all,42,1963,0.42287019618382155,0.31524235010147095,0.3095315098762512,1,1,1,1,False,seed_specific,
decoder,8,all,42,2626,0.5767507407075623,0.31516367197036743,0.26931706070899963,1,1,1,1,False,seed_specific,
decoder,8,all,42,1458,0.42331229823391425,0.5968396067619324,0.6644585728645325,3,2,1,1,False,seed_specific,
decoder,8,all,42,299,0.5764670654709175,0.20815187692642212,0.2266506552696228,1,1,1,1,False,seed_specific,
decoder,8,all,42,2309,0.4239082650687953,0.2579302191734314,0.20397907495498657,1,1,1,1,False,seed_specific,
decoder,8,all,42,3042,0.5760009090878929,0.3379514515399933,0.34465184807777405,1,1,1,1,False,seed_specific,
decoder,8,all,42,146,0.5753091396511624,0.3189074993133545,0.28186288475990295,1,1,1,1,False,seed_specific,
decoder,8,all,42,2908,0.5745132730150198,0.2843368649482727,0.23460452258586884,1,1,1,1,False,seed_specific,
decoder,8,all,42,1137,0.4256248320343994,0.37227699160575867,0.32046452164649963,1,1,1,1,False,seed_specific,
decoder,8,all,42,45,0.42597361986191157,0.760288655757904,0.8701134324073792,3,3,3,2,True,replicated,
decoder,8,all,42,762,0.5729941174714085,0.2031645029783249,0.22805975377559662,1,1,1,1,False,seed_specific,
decoder,8,all,42,365,0.5724346468658033,0.179360494017601,0.20082564651966095,1,1,1,1,False,seed_specific,
decoder,8,all,42,1087,0.5722861735694307,0.40150952339172363,0.32106342911720276,1,1,1,1,False,seed_specific,
decoder,8,all,42,830,0.4279767651733074,0.35654816031455994,0.4428095817565918,1,1,1,1,False,seed_specific,
decoder,8,all,42,2056,0.42802653275868363,0.24683403968811035,0.26669251918792725,1,1,1,1,False,seed_specific,
decoder,8,all,42,2043,0.57119626344969,0.28823989629745483,0.2257295697927475,1,1,1,1,False,seed_specific,
decoder,8,all,42,1233,0.5711925308807868,0.33763718605041504,0.3103896677494049,1,1,1,1,False,seed_specific,
decoder,8,all,42,573,0.4292085129113706,0.23205778002738953,0.27609097957611084,1,1,1,1,False,seed_specific,
decoder,8,all,42,2076,0.4295651806065673,0.3291465640068054,0.27039676904678345,1,1,1,1,False,seed_specific,
decoder,8,all,42,1218,0.42974392918404386,0.28001704812049866,0.33933529257774353,1,1,1,1,False,seed_specific,
decoder,8,all,1337,2433,0.6746021081549165,,0.6127919554710388,3,3,1,1,False,seed_specific,0.6415042281150818
decoder,8,all,1337,1273,0.6441269272497437,,0.4998701810836792,1,1,1,1,False,seed_specific,0.44915613532066345
decoder,8,all,1337,594,0.36087886237935507,,0.45015087723731995,2,1,1,1,False,seed_specific,0.5792100429534912
decoder,8,all,1337,2994,0.6260044757648449,,0.37122654914855957,1,1,1,1,False,seed_specific,0.3905789852142334
decoder,8,all,1337,2785,0.6256063350818345,,0.303268164396286,1,1,1,1,False,seed_specific,0.2899022698402405
decoder,8,all,1337,2967,0.37562955995501013,,0.35771068930625916,1,1,1,1,False,seed_specific,0.44720059633255005
decoder,8,all,1337,412,0.3771856264577755,,0.3303552567958832,1,1,1,1,False,seed_specific,0.2716503143310547
decoder,8,all,1337,1387,0.37725488634742416,,0.41215845942497253,1,1,1,1,False,seed_specific,0.4878562092781067
decoder,8,all,1337,935,0.6167875189531554,,0.2750987112522125,1,1,1,1,False,seed_specific,0.3045719861984253
decoder,8,all,1337,1989,0.3846789658959326,,0.2926656901836395,1,1,1,1,False,seed_specific,0.27880603075027466
decoder,8,all,1337,1346,0.3955469623524806,,0.45375385880470276,2,1,1,1,False,seed_specific,0.5351046323776245
decoder,8,all,1337,1569,0.3963196041154475,,0.3508606553077698,1,1,1,1,False,seed_specific,0.3207033574581146
decoder,8,all,1337,1516,0.4023833696636707,,0.37342536449432373,1,1,1,1,False,seed_specific,0.43358659744262695
decoder,8,all,1337,970,0.5933291528561616,,0.4506326913833618,1,1,1,1,False,seed_specific,0.49597257375717163
decoder,8,all,1337,1758,0.4076214080245255,,0.28790122270584106,1,1,1,1,False,seed_specific,0.31433844566345215
decoder,8,all,1337,1421,0.4086723335357215,,0.9640407562255859,3,3,3,3,True,replicated,0.9059341549873352
decoder,8,all,1337,386,0.40906549746019427,,0.3745439648628235,1,1,1,1,False,seed_specific,0.29831475019454956
decoder,8,all,1337,766,0.41482443654798756,,0.46181511878967285,1,1,1,1,False,seed_specific,0.4115806221961975
decoder,8,all,1337,2352,0.41909947213181115,,0.26867252588272095,1,1,1,1,False,seed_specific,0.26253342628479004
decoder,8,all,1337,2240,0.419597147985574,,0.39242276549339294,1,1,1,1,False,seed_specific,0.4772352874279022
decoder,8,all,1337,301,0.5800304245838599,,0.18677380681037903,1,1,1,1,False,seed_specific,0.17272654175758362
decoder,8,all,1337,1766,0.5796837104057385,,0.18897730112075806,1,1,1,1,False,seed_specific,0.19350981712341309
decoder,8,all,1337,2121,0.4217728209262743,,0.6119021773338318,2,2,1,1,False,seed_specific,0.47298330068588257
decoder,8,all,1337,2996,0.42254048593070365,,0.27776676416397095,1,1,1,1,False,seed_specific,0.29153165221214294
decoder,8,all,1337,1949,0.42279056804721943,,0.6646993160247803,3,3,2,1,True,replicated,0.7209184169769287
decoder,8,all,1337,1835,0.42304521219239494,,0.34703341126441956,1,1,1,1,False,seed_specific,0.27584072947502136
decoder,8,all,1337,1222,0.5766118061983869,,0.2539524435997009,1,1,1,1,False,seed_specific,0.35789623856544495
decoder,8,all,1337,83,0.42418323097799937,,0.6562842130661011,3,2,1,1,False,seed_specific,0.5599220395088196
decoder,8,all,1337,2804,0.5751805733889404,,0.21250684559345245,1,1,1,1,False,seed_specific,0.2201298624277115
decoder,8,all,1337,267,0.5744481604241526,,0.1996622383594513,1,1,1,1,False,seed_specific,0.19090715050697327
decoder,8,all,1337,1207,0.42599933311435595,,0.5456986427307129,2,1,1,1,False,seed_specific,0.4901295006275177
decoder,8,all,1337,2118,0.42622494616806184,,0.2554560899734497,1,1,1,1,False,seed_specific,0.3363531529903412
decoder,8,all,1337,2787,0.42623614387477154,,0.5212637186050415,3,2,1,1,False,seed_specific,0.6769595146179199
decoder,8,all,1337,814,0.42636429540711535,,0.20110712945461273,1,1,1,1,False,seed_specific,0.2021539807319641
decoder,8,all,1337,3052,0.5731222690037524,,0.2760726809501648,1,1,1,1,False,seed_specific,0.24493780732154846
decoder,8,all,1337,1939,0.5727025623670791,,0.4129469096660614,1,1,1,1,False,seed_specific,0.4164987802505493
decoder,8,all,1337,375,0.4276209269378668,,0.8980699777603149,3,3,3,3,True,replicated,0.8706237077713013
decoder,8,all,1337,1061,0.5717134316077253,,0.21528106927871704,1,1,1,1,False,seed_specific,0.20618832111358643
decoder,8,all,1337,1784,0.5716835710564995,,0.3233153820037842,1,1,1,1,False,seed_specific,0.29270920157432556
decoder,8,all,1337,701,0.4285967863411203,,0.7970989346504211,3,3,2,1,True,replicated,0.6088612079620361
decoder,8,all,1337,432,0.4287241084137079,,0.3067752718925476,1,1,1,1,False,seed_specific,0.288818359375
decoder,8,all,1337,893,0.4288240583143386,,0.4354934096336365,2,2,2,1,True,replicated,0.7090157270431519
decoder,8,all,1337,105,0.5709279332185361,,0.3341211676597595,1,1,1,1,False,seed_specific,0.2640334963798523
decoder,8,all,1337,2161,0.43049251661407884,,0.4898931682109833,1,1,1,1,False,seed_specific,0.466890811920166
decoder,8,all,1337,85,0.43052735392384234,,0.6505879163742065,2,2,1,1,False,seed_specific,0.45378217101097107
decoder,8,all,1337,962,0.4307168854781504,,0.2506425082683563,1,1,1,1,False,seed_specific,0.24323739111423492
decoder,8,all,1337,1129,0.5690492068705811,,0.24823477864265442,1,1,1,1,False,seed_specific,0.2549050450325012
decoder,8,all,1337,1820,0.43118967753922516,,0.42966023087501526,1,1,1,1,False,seed_specific,0.4563223421573639
decoder,8,all,1337,2911,0.4314049223459777,,0.2846328616142273,1,1,1,1,False,seed_specific,0.25475186109542847
decoder,8,all,1337,731,0.4322376999412743,,0.27461016178131104,1,1,1,1,False,seed_specific,0.3388984799385071
decoder,8,all,2024,207,0.6816861092033537,0.6127919554710388,,3,2,1,1,False,seed_specific,0.595226526260376
decoder,8,all,2024,1768,0.34290612838046325,0.36089634895324707,,1,1,1,1,False,seed_specific,0.41186729073524475
decoder,8,all,2024,918,0.3493817206976752,0.4351031184196472,,1,1,1,1,False,seed_specific,0.41615772247314453
decoder,8,all,2024,2278,0.3528173430081519,0.45310845971107483,,2,1,1,1,False,seed_specific,0.5534485578536987
decoder,8,all,2024,1112,0.35493288011652246,0.46181511878967285,,1,1,1,1,False,seed_specific,0.4138169288635254
decoder,8,all,2024,2597,0.380327205284654,0.37957340478897095,,1,1,1,1,False,seed_specific,0.3822227716445923
decoder,8,all,2024,913,0.38095178848112654,0.3304518163204193,,1,1,1,1,False,seed_specific,0.3028491139411926
decoder,8,all,2024,1091,0.38793086287039524,0.2966912090778351,,1,1,1,1,False,seed_specific,0.40609273314476013
decoder,8,all,2024,2026,0.6049876244604365,0.4129469096660614,,1,1,1,1,False,seed_specific,0.33992230892181396
decoder,8,all,2024,2029,0.3973315450180988,0.32795584201812744,,1,1,1,1,False,seed_specific,0.28798624873161316
decoder,8,all,2024,1271,0.40105830770302686,0.7231892347335815,,3,3,2,1,True,replicated,0.6741952896118164
decoder,8,all,2024,946,0.5973835521448171,0.19774311780929565,,1,1,1,1,False,seed_specific,0.26989614963531494
decoder,8,all,2024,151,0.5965843676696494,0.34185510873794556,,1,1,1,1,False,seed_specific,0.31238675117492676
decoder,8,all,2024,2921,0.40562241001191107,0.45856136083602905,,1,1,1,1,False,seed_specific,0.4500366449356079
decoder,8,all,2024,1302,0.5897765767200508,0.4506326913833618,,1,1,1,1,False,seed_specific,0.44866132736206055
decoder,8,all,2024,534,0.4113187248881059,0.9640407562255859,,3,3,3,3,True,replicated,0.8814266324043274
decoder,8,all,2024,1429,0.5885236777582025,0.3143913149833679,,1,1,1,1,False,seed_specific,0.3233666718006134
decoder,8,all,2024,456,0.41278272135792515,0.6646993160247803,,3,2,1,1,False,seed_specific,0.5142281651496887
decoder,8,all,2024,2370,0.4140870468246622,0.3207206428050995,,1,1,1,1,False,seed_specific,0.30909472703933716
decoder,8,all,2024,191,0.5854965643776895,0.34739646315574646,,1,1,1,1,False,seed_specific,0.29292771220207214
decoder,8,all,2024,2504,0.4146071180918445,0.3400472104549408,,1,1,1,1,False,seed_specific,0.4171687364578247
decoder,8,all,2024,2830,0.41542455068165,0.8509236574172974,,3,3,3,3,True,replicated,0.8059736490249634
decoder,8,all,2024,900,0.5842266614908377,0.30934473872184753,,1,1,1,1,False,seed_specific,0.33226844668388367
decoder,8,all,2024,528,0.5840628431889742,0.24082651734352112,,1,1,1,1,False,seed_specific,0.2837427854537964
decoder,8,all,2024,40,0.5837003692754835,0.19262805581092834,,1,1,1,1,False,seed_specific,0.19585712254047394
decoder,8,all,2024,2515,0.4168520509221933,0.4947015643119812,,2,1,1,1,False,seed_specific,0.5426933765411377
decoder,8,all,2024,2729,0.41721245118629335,0.42966023087501526,,1,1,1,1,False,seed_specific,0.46697095036506653
decoder,8,all,2024,2314,0.4173422616381498,0.3063429892063141,,1,1,1,1,False,seed_specific,0.36454442143440247
decoder,8,all,2024,1506,0.5804393482437019,0.29177218675613403,,1,1,1,1,False,seed_specific,0.48913440108299255
