side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_auc_toxic_vs_reference_balanced,dev_auc_toxic_vs_generated,dev_auc_copy_vs_ordinary,dev_auc_template_vs_ordinary,dev_auc_language_max,dev_language_argmax,dev_corr_token_count,dev_corr_sequence_length,cos_with_probe_direction,cos_with_mean_diff_direction,cos_with_language_control,cos_with_length_control,dev_auc_contrast_am,dev_auc_contrast_ar,dev_auc_contrast_de,dev_auc_contrast_en,dev_auc_contrast_es,dev_auc_contrast_hi,dev_auc_contrast_uk,dev_auc_contrast_xh,dev_auc_contrast_yo,replicated,status,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,passes_contrast,passes_controls,passes_behaviour,passes_replication,detoxification_feature,label
encoder,6,all,42,2826,0.44138083483465546,0.4286863452387001,0.4286863452387001,0.4388304628359498,0.4155477980665951,0.45561017929438985,0.6801483196159122,en,-0.0015103391601324451,-0.0015103391601324451,0.008870898517214464,0.012849686550925742,0.0786941461130564,0.03773192008653517,0.5747599451303156,0.44718792866941026,0.5144032921810701,0.20027434842249658,0.47325102880658443,0.5061728395061729,0.45541838134430734,0.36899862825788754,0.34293552812071326,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,42,2072,0.44213771686225334,0.44179410320242507,0.44179410320242507,0.47678199461464205,0.5242570712495525,0.38114517061885483,0.6483624828532235,hi,0.14231903317306713,0.14231903317306713,-0.007517125616901818,0.127830627424618,0.07613438149721677,0.1139941903814746,0.49519890260631005,0.47325102880658443,0.48010973936899864,0.48285322359396426,0.46844993141289437,0.27366255144032925,0.3518518518518518,0.4801097393689986,0.4801097393689986,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,42,1471,0.44315629344295465,0.44447831462006127,0.44447831462006127,0.46922047790817795,0.4686716791979949,0.3458646616541353,0.7196073388203018,en,0.08974938798238648,0.08974938798238648,-0.026237824693468477,0.2843367646892735,0.1386719953237711,0.24841743441687802,0.5322359396433471,0.5,0.44170096021947874,0.2352537722908093,0.4252400548696845,0.4513031550068587,0.4101508916323731,0.5,0.4814814814814815,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,42,1708,0.44321020832711244,0.4037663635285949,0.4037663635285949,0.43443580754966216,0.4329126387397064,0.7173221515326779,0.7750342935528121,xh,-0.10118046295097934,-0.10118046295097934,-0.010415768965164982,0.14771647645506752,0.0330072524663923,0.028887023188246635,0.39917695473251025,0.345679012345679,0.40877914951989025,0.34910836762688613,0.40877914951989025,0.41700960219478744,0.41358024691358025,0.5685871056241426,0.24691358024691357,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,42,419,0.5567591016619057,0.5594675608393029,0.5594675608393029,0.5538451116869041,0.42883995703544575,0.49016772700983224,0.825445816186557,en,-0.04184697287469194,-0.04184697287469194,0.012427403517212374,-0.12445523627258835,0.13190649350146483,0.012496951383998596,0.5953360768175583,0.5294924554183815,0.5390946502057614,0.532235939643347,0.46159122085048016,0.522633744855967,0.5212620027434842,0.747599451303155,0.6906721536351166,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,42,973,0.44371742296807243,0.4443597690054023,0.4443597690054023,0.4614557401480126,0.4612423916935195,0.5101214574898786,0.9224537037037037,yo,-0.05667651295728946,-0.05667651295728946,-0.049455817614826925,0.21241688892445063,0.11590295935276894,0.020545225582223728,0.5775034293552812,0.4787379972565158,0.41975308641975306,0.2592592592592593,0.47599451303155005,0.4128943758573388,0.38545953360768176,0.32098765432098764,0.6982167352537724,False,seed_specific,1,1,1,1,False,False,False,False,False,not promoted
encoder,6,all,42,1552,0.44420265692549127,0.4392538400311606,0.4392538400311606,0.45187048044844114,0.5490511994271393,0.39473684210526316,0.8174511316872428,uk,0.07187840865359688,0.07187840865359688,-0.014452276904545367,0.19378928452703104,0.07671117630437982,0.034767058105270914,0.4403292181069959,0.42112482853223593,0.50480109739369,0.4430727023319616,0.3936899862825789,0.5308641975308641,0.3772290809327847,0.3545953360768176,0.4759945130315501,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,42,537,0.444589599901792,0.46664634456129656,0.46664634456129656,0.4890684008196583,0.4767275331185105,0.25708502024291496,0.820216049382716,es,-0.08762648088014274,-0.08762648088014274,-0.0034644925506581775,0.13939326733636165,0.1669209866226498,0.01581816442153814,0.41975308641975306,0.4197530864197531,0.4327846364883402,0.4636488340192044,0.3827160493827161,0.53360768175583,0.49931412894375854,0.5185185185185185,0.4993141289437586,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,917,0.33209370572758545,0.3078714288133584,0.3078714288133584,0.4120476214669173,0.5264998159735002,0.3347902097902098,0.7518218449931413,uk,0.17711477315997531,0.17711477315997531,-0.034560197930450134,0.32940163981749815,0.05216324258002873,0.07038708283371449,0.23045267489711938,0.36282578875171473,0.19615912208504802,0.29766803840877915,0.23868312757201643,0.1838134430727023,0.2290809327846365,0.30384087791495196,0.35253772290809327,False,seed_specific,1,1,1,1,True,True,True,False,False,not promoted
encoder,6,all,1337,2942,0.6128231160480555,0.6068773391590035,0.6068773391590035,0.5808481091974462,0.4596061832903938,0.6430652680652681,0.7885159465020576,xh,-0.2556119880455757,-0.2556119880455757,0.01762783637706508,-0.06883110857746877,0.16829623098943128,0.0003079490512507971,0.7146776406035665,0.5500685871056241,0.5260631001371742,0.6001371742112482,0.728395061728395,0.6330589849108367,0.6927297668038408,0.5857338820301783,0.5294924554183814,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,275,0.3960529328038062,0.4063235617876678,0.4063235617876678,0.4297701908584396,0.42905778432094227,0.5008741258741258,0.7832218792866942,en,-0.37236093510212764,-0.37236093510212764,-0.02245067100432842,0.1679773155491866,0.08456592316391717,0.003119370236259904,0.5157750342935529,0.5048010973936901,0.39643347050754457,0.1412894375857339,0.35390946502057613,0.5994513031550068,0.26886145404663925,0.3950617283950617,0.1550068587105624,False,seed_specific,1,1,1,1,False,False,False,False,False,not promoted
encoder,6,all,1337,3004,0.40261478893567043,0.38194550288743245,0.38194550288743245,0.49752747717996915,0.5826278984173721,0.4895104895104895,0.702181927297668,uk,0.28024608381474564,0.28024608381474564,-0.021423063239969734,0.18231909642767236,0.05234376372229807,0.055919723069146415,0.299039780521262,0.45679012345679015,0.24828532235939643,0.47942386831275724,0.33127572016460904,0.2825788751714678,0.3347050754458162,0.4224965706447188,0.48148148148148145,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,664,0.4041949097713677,0.39545970295855987,0.39545970295855987,0.45364019712442205,0.5471567905778432,0.3113344988344988,0.8299254115226338,am,0.3249124369484037,0.3249124369484037,-0.04082025447729873,0.3168558940323593,0.06455740098373036,0.10925997489940358,0.23593964334705075,0.3511659807956104,0.2983539094650206,0.443758573388203,0.4142661179698217,0.13031550068587106,0.3168724279835391,0.3566529492455418,0.6035665294924555,False,seed_specific,3,2,1,1,False,False,True,False,False,not promoted
encoder,6,all,1337,472,0.4124293715017534,0.40572236617046853,0.40572236617046853,0.45710342258124603,0.4263894000736106,0.18589743589743588,0.77531292866941,de,-0.08824403419672959,-0.08824403419672959,-0.022758013874988776,0.2453367510681633,0.055296776461300254,0.02403321565111936,0.4615912208504801,0.4663923182441701,0.3374485596707819,0.09670781893004116,0.17146776406035666,0.6165980795610425,0.3443072702331962,0.48422496570644724,0.5329218106995885,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,1727,0.4128893069366061,0.38782197835695775,0.38782197835695775,0.4425138444342834,0.5400257637099742,0.31585081585081587,0.8039480452674898,de,0.24381311772611144,0.24381311772611144,-0.018881944512142965,0.19837620340377632,0.08933378223905966,0.10325445506333587,0.3840877914951989,0.48491083676268865,0.3347050754458162,0.28257887517146774,0.37105624142661175,0.21124828532235942,0.434156378600823,0.4979423868312757,0.4087791495198903,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,1399,0.4165360267550539,0.3970600687564565,0.3970600687564565,0.44949110061135666,0.4729020979020979,0.28409090909090906,0.8212448559670782,uk,-0.18625190173959685,-0.18625190173959685,-0.02839758437629137,0.2986121658081817,0.06044283202842312,-0.01114479673771623,0.37174211248285316,0.43621399176954734,0.48971193415637865,0.34019204389574764,0.3045267489711934,0.39506172839506176,0.3072702331961591,0.25788751714677643,0.2764060356652949,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,1311,0.5770418810820136,0.5646158275330657,0.5646158275330657,0.5745990617961354,0.6119801251380199,0.45833333333333337,0.6712534293552812,ar,-0.31794356806056284,-0.31794356806056284,0.029268361337099914,-0.0403773788139304,0.07271670162688634,0.034790028283653275,0.5651577503429355,0.5205761316872427,0.6008230452674896,0.6790123456790124,0.5624142661179697,0.6104252400548696,0.5432098765432098,0.4609053497942387,0.47736625514403286,False,seed_specific,1,1,1,1,False,False,False,False,False,not promoted
encoder,6,all,1337,1338,0.574416226223536,0.5914156039899067,0.5914156039899067,0.57320191705194,0.5010121457489879,0.4696969696969697,0.988897462277092,en,-0.35353657650634396,-0.35353657650634396,0.03383205211287382,-0.09914566384301368,0.16739726929396656,0.04021364503794515,0.5473251028806584,0.5624142661179699,0.5349794238683128,0.6694101508916324,0.7064471879286693,0.7914951989026063,0.5720164609053499,0.7558299039780522,0.5569272976680384,False,seed_specific,2,2,1,1,False,False,False,False,False,not promoted
encoder,6,all,1337,2233,0.4268963938407636,0.43115040051482667,0.43115040051482667,0.48685837186065817,0.44819654030180345,0.25524475524475526,0.8410922496570644,en,-0.15223728202178033,-0.15223728202178033,-0.011282359736882734,0.10628853179483269,0.1569800992439384,-0.039732008048362716,0.45610425240054875,0.5130315500685871,0.3374485596707819,0.25240054869684503,0.3854595336076817,0.29218106995884774,0.4705075445816187,0.5267489711934157,0.5027434842249657,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,2850,0.4270183244249356,0.43440193737404525,0.43440193737404525,0.46143033751629997,0.6241258741258742,0.2811771561771562,0.7481995884773662,ar,0.31011187201955975,0.31011187201955975,-0.01640369892897081,0.1431232197520011,0.06165314772369694,0.08106971193840667,0.3004115226337448,0.41975308641975306,0.3662551440329218,0.4499314128943759,0.4458161865569273,0.39917695473251025,0.38545953360768176,0.35939643347050754,0.6694101508916325,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,all,1337,1229,0.427322321425609,0.4403969584582297,0.4403969584582297,0.4443258988297854,0.49420316525579683,0.3534382284382285,0.712019890260631,uk,0.06222317119657207,0.06222317119657207,-0.020561296598028928,0.2139476823375301,0.07164559948226991,0.026472621248387056,0.3484224965706447,0.48628257887517146,0.50480109739369,0.45267489711934156,0.46639231824417016,0.37037037037037035,0.35802469135802467,0.39094650205761317,0.5281207133058985,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,909,0.42857397619782284,0.4495503734186862,0.4495503734186862,0.45743365679351045,0.46135443503864554,0.3866550116550117,0.8419495884773662,hi,0.2659854682351209,0.2659854682351209,-0.02444393493845102,0.18239701745516604,0.09721073117227358,0.1384707805902261,0.3566529492455418,0.49382716049382713,0.4362139917695473,0.3696844993141289,0.5226337448559671,0.3429355281207133,0.4910836762688614,0.3607681755829904,0.4609053497942387,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,2516,0.5709018052362136,0.575606699520737,0.575606699520737,0.5476892072685398,0.5353330879646669,0.5581293706293706,0.7148491083676269,yo,-0.0339782078247851,-0.0339782078247851,0.0066370683602218344,-0.12479138037848024,0.12710894191955513,0.011908359063012021,0.588477366255144,0.5589849108367627,0.6049382716049382,0.7654320987654321,0.47599451303155005,0.5720164609053497,0.4821673525377229,0.7489711934156379,0.48971193415637854,False,seed_specific,3,3,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,2966,0.4321920796546793,0.4353164321157005,0.4353164321157005,0.4732425612626801,0.6025027603974973,0.14889277389277386,0.9417009602194786,ar,0.36417126779802417,0.36417126779802417,-0.01357219967076381,0.3296855818622309,0.18167117324696916,0.2502068496976201,0.33607681755829905,0.4423868312757202,0.41906721536351166,0.43758573388203015,0.453360768175583,0.2551440329218107,0.4074074074074074,0.5185185185185185,0.374485596707819,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,all,1337,933,0.43241478959923824,0.4166539653508104,0.4166539653508104,0.4555369269589663,0.5633051159366949,0.29793123543123545,0.7122342249657064,de,0.01840752741728918,0.01840752741728918,-0.018540916904705496,0.06701735463252625,0.06319380215939746,0.029408759970487926,0.39506172839506176,0.4506172839506173,0.4403292181069959,0.3662551440329218,0.4149519890260631,0.40877914951989025,0.4279835390946502,0.35253772290809327,0.4142661179698217,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,402,0.43268229037063577,0.4146302223577029,0.4146302223577029,0.45260715676810787,0.5695620169304381,0.30069930069930073,0.8149862825788752,de,0.0974997902865127,0.0974997902865127,-0.010507130690972137,0.15790891649133626,0.08353820094929115,0.03857825721688535,0.25788751714677643,0.51440329218107,0.3292181069958848,0.3758573388203018,0.5637860082304527,0.41289437585733885,0.40329218106995884,0.2784636488340192,0.43347050754458166,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,1371,0.43611335065245305,0.42891496892411385,0.42891496892411385,0.4477467865670884,0.5437062937062938,0.27534965034965037,0.8605967078189302,am,0.19598890061847604,0.19598890061847604,-0.01879013355318178,0.24469466895588624,0.11995328063201148,0.0251379731006102,0.26337448559670784,0.41700960219478733,0.33607681755829905,0.39849108367626884,0.4012345679012346,0.22908093278463648,0.35390946502057613,0.3717421124828532,0.7709190672153635,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,3011,0.5630356236376124,0.5636505275279852,0.5636505275279852,0.5764195837355416,0.5807876334192124,0.33129370629370625,0.6598508230452675,am,0.12769724421459508,0.12769724421459508,0.010959308709815346,-0.13399001978447353,0.03996732909244638,0.025810875910279855,0.3840877914951989,0.5706447187928669,0.46639231824417005,0.691358024691358,0.4718792866941015,0.5260631001371743,0.5294924554183813,0.7160493827160493,0.6337448559670783,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,2507,0.43696769420141274,0.4321834408711409,0.4321834408711409,0.4688479059763925,0.4320942215679058,0.4131701631701632,0.6966735253772292,es,0.06491664315548826,0.06491664315548826,-0.0009117309150459799,0.07029990668817104,0.08174376666447014,-0.007678050580488784,0.23456790123456792,0.51920438957476,0.43895747599451307,0.4142661179698217,0.4197530864197531,0.37585733882030176,0.4430727023319616,0.4170096021947874,0.4993141289437586,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,2389,0.4375736145533691,0.43372453386170806,0.43372453386170806,0.4545208216904605,0.4704637467795363,0.2593240093240093,0.7207647462277091,hi,0.2954345168680225,0.2954345168680225,-0.019957304751987662,0.15433298137966842,0.06427226194184724,-0.009364315601606943,0.4135802469135803,0.44581618655692723,0.39849108367626884,0.43141289437585734,0.41289437585733885,0.44855967078189296,0.38545953360768176,0.5116598079561043,0.44650205761316875,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,1565,0.437878855743677,0.4396518145946587,0.4396518145946587,0.4960541245406357,0.4563857195436143,0.19798951048951047,0.8235811042524006,en,0.04867688522599947,0.04867688522599947,-0.014133921913471629,0.20685130861176904,0.0849538627199474,0.07469292980659473,0.3511659807956104,0.5912208504801096,0.34842249657064467,0.29492455418381347,0.3388203017832647,0.4224965706447188,0.40740740740740744,0.6104252400548696,0.5672153635116598,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,285,0.4388854051579126,0.4532083523853071,0.4532083523853071,0.4597029585598401,0.5264078027235923,0.25815850815850816,0.8241169410150893,es,0.017947616718743686,0.017947616718743686,-0.018941844421234956,0.07839596060614379,0.10990742997434753,0.03906878374972331,0.3662551440329218,0.4108367626886145,0.3532235939643347,0.45816186556927296,0.38751714677640603,0.49657064471879286,0.4519890260631001,0.5733882030178327,0.5294924554183814,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,2613,0.43924290231286556,0.4697031279107182,0.4697031279107182,0.48928008941726364,0.47589252852410746,0.4892191142191142,0.7170996227709191,uk,-0.0665847373924495,-0.0665847373924495,-0.0005500783053655652,0.09159035458594844,0.0930471723036818,0.018906849420287225,0.4156378600823045,0.40877914951989036,0.4787379972565158,0.4842249657064472,0.5,0.5006858710562414,0.5528120713305898,0.4787379972565157,0.4375857338820302,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,2194,0.43949713172816285,0.4468492269132415,0.4468492269132415,0.44905078832833745,0.5147221199852778,0.22144522144522144,0.7184070644718792,de,0.366462169191013,0.366462169191013,-0.013282875020538012,0.18057737577523578,0.08306547236737549,0.1279249706357952,0.45953360768175583,0.4883401920438958,0.4705075445816187,0.31412894375857336,0.3004115226337448,0.5,0.4540466392318244,0.4732510288065843,0.6378600823045267,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,all,1337,2214,0.4401465987173235,0.4324289996443631,0.4324289996443631,0.4718115463428678,0.5050147221199852,0.3987470862470862,0.8123070987654322,am,0.24051517678633139,0.24051517678633139,-0.022214847594731996,0.1865259146673322,0.08988749814629318,0.14705360705311987,0.3388203017832647,0.4458161865569273,0.3840877914951989,0.3532235939643347,0.41838134430727025,0.3052126200274349,0.47942386831275724,0.537037037037037,0.49519890260631005,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,1857,0.440539347911918,0.45999085505258347,0.45999085505258347,0.48217582008162707,0.5702981229297018,0.25932400932400934,0.7805641289437585,uk,0.05809767692688581,0.05809767692688581,-0.00481070879685213,0.0757568752815839,0.0868108462267565,-0.05608767232603404,0.4540466392318244,0.522633744855967,0.5438957475994513,0.5137174211248285,0.308641975308642,0.38820301783264755,0.3840877914951989,0.46296296296296297,0.5,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,all,1337,1228,0.44082799990710053,0.4247997425866653,0.4247997425866653,0.45610425240054875,0.5336768494663231,0.4178321678321678,0.6189128943758574,de,0.11548259105118851,0.11548259105118851,-0.04514261929625582,0.1810539806273234,0.04112657062013785,0.06455446821602213,0.4252400548696845,0.4739368998628258,0.4224965706447188,0.3497942386831276,0.43552812071330593,0.34156378600823045,0.47119341563786005,0.4945130315500686,0.42661179698216734,False,seed_specific,3,3,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,2737,0.5581517645926855,0.5586292739927857,0.5586292739927857,0.5530999678233333,0.5035885167464115,0.6372377622377623,0.9994427297668038,xh,-0.35651104637518527,-0.35651104637518527,-2.204573136053295e-05,0.0020638707991575793,0.16280166353701064,0.028599511214807253,0.522633744855967,0.5829903978052127,0.458161865569273,0.6810699588477366,0.7187928669410151,0.5582990397805212,0.6502057613168724,0.6488340192043895,0.5596707818930042,False,seed_specific,1,1,1,1,False,False,False,False,False,not promoted
encoder,6,all,1337,397,0.4430642234100087,0.42305542854239697,0.42305542854239697,0.44647665498145606,0.4957673905042326,0.3956876456876457,0.6137045610425239,uk,0.19384320847460626,0.19384320847460626,0.0029583215274340494,0.11420764359336158,0.10035775980039974,0.07899020873515321,0.4320987654320988,0.44718792866941026,0.4403292181069959,0.299039780521262,0.39917695473251025,0.50480109739369,0.5006858710562414,0.4986282578875172,0.28806584362139914,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,2136,0.5568777144070524,0.5484428186760149,0.5484428186760149,0.5132347711222883,0.5165623849834377,0.37470862470862476,0.7754200960219478,uk,0.20977384214570208,0.20977384214570208,0.03415851236765374,-0.005226742261619163,0.08507531356165934,0.10760260644667193,0.4677640603566529,0.4876543209876544,0.5123456790123456,0.7098765432098765,0.42318244170096025,0.6255144032921811,0.757201646090535,0.5816186556927297,0.4046639231824417,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,3029,0.5568167491149664,0.5496790800860302,0.5496790800860302,0.5429304475943708,0.4559256532940744,0.6858974358974359,0.9699931412894376,xh,-0.3928845460046525,-0.3928845460046525,-0.0009749478740319313,-0.02303501178367696,0.12980916973864529,-0.006370751453565936,0.6385459533607682,0.5500685871056241,0.4519890260631001,0.5637860082304527,0.6790123456790123,0.5967078189300411,0.6049382716049383,0.39368998628257884,0.5679012345679012,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,all,1337,2614,0.5567794234259342,0.5672661687750851,0.5672661687750851,0.5488831309590341,0.5467427309532571,0.37004662004662003,0.7620241769547326,ar,-0.00010347178804242748,-0.00010347178804242748,0.0026732511450856047,-0.13446489466428244,0.08053114191093391,-0.024355587599515047,0.5679012345679012,0.49657064471879286,0.5452674897119342,0.4883401920438957,0.5294924554183813,0.5939643347050755,0.53360768175583,0.7695473251028807,0.6035665294924554,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,all,1337,2378,0.4434648524722878,0.46481735507798605,0.46481735507798605,0.45265796203153313,0.5373113728376886,0.6360722610722611,0.7319101508916324,ar,-0.04364947522416712,-0.04364947522416712,-0.003513016706877646,0.16200475679493162,0.05702258786467996,-0.02026126000611688,0.4444444444444444,0.5123456790123457,0.4780521262002744,0.4855967078189301,0.5342935528120714,0.36076817558299046,0.4156378600823045,0.39986282578875176,0.5041152263374487,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
