key,direction_type,scope,source_languages,n_source_languages,n_rows_toxic,n_rows_reference,n_rows_total,seed,side,layer,pooling,space,d_model,raw_norm,normalization,language_balanced,underdetermined,is_primary,arm,norm_stats_file,injection_note,matched_to
probe|pooled_african|encoder|L4|pooled_mean_content|seed2024,probe,pooled_african,yo|xh,2,244,244,488,2024,encoder,4,pooled_mean_content,pooled_standardized,768,2.7858963012695312,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|encoder|L4|pooled_mean_content|seed2024|match_probe,random,pooled_african,yo|xh,2,244,244,488,2024,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|encoder|L4|pooled_mean_content|seed2024
mean_diff|lang_am|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,3.299262285232544,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|encoder|L6|pooled_mean_all|seed2024
probe|lang_am|encoder|L6|pooled_mean_all|seed2024,probe,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.001413583755493,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_ar|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.562124013900757,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|encoder|L6|pooled_mean_all|seed2024
probe|lang_ar|encoder|L6|pooled_mean_all|seed2024,probe,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.9534759521484375,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_de|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.658637046813965,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|encoder|L6|pooled_mean_all|seed2024
probe|lang_de|encoder|L6|pooled_mean_all|seed2024,probe,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.005223274230957,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_en|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,12.823724746704102,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|encoder|L6|pooled_mean_all|seed2024
probe|lang_en|encoder|L6|pooled_mean_all|seed2024,probe,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.0721845626831055,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_es|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,5.058133125305176,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_es|encoder|L6|pooled_mean_all|seed2024
probe|lang_es|encoder|L6|pooled_mean_all|seed2024,probe,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.066391944885254,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_es|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_hi|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,3.52413272857666,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_hi|encoder|L6|pooled_mean_all|seed2024
probe|lang_hi|encoder|L6|pooled_mean_all|seed2024,probe,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.0595040321350098,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_hi|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_uk|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,4.576374053955078,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_uk|encoder|L6|pooled_mean_all|seed2024
probe|lang_uk|encoder|L6|pooled_mean_all|seed2024,probe,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.0779669284820557,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_uk|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_xh|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,7.860986709594727,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_xh|encoder|L6|pooled_mean_all|seed2024
probe|lang_xh|encoder|L6|pooled_mean_all|seed2024,probe,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.14298939704895,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_xh|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_yo|encoder|L6|pooled_mean_all|seed2024,mean_diff,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,6.7585954666137695,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_yo|encoder|L6|pooled_mean_all|seed2024
probe|lang_yo|encoder|L6|pooled_mean_all|seed2024,probe,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.932839035987854,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|encoder|L6|pooled_mean_all|seed2024|match_probe,random,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_yo|encoder|L6|pooled_mean_all|seed2024
mean_diff|pooled_non_african|encoder|L6|pooled_mean_all|seed2024,mean_diff,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.959562301635742,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_non_african|encoder|L6|pooled_mean_all|seed2024
probe|pooled_non_african|encoder|L6|pooled_mean_all|seed2024,probe,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_all,pooled_standardized,768,3.9558045864105225,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|encoder|L6|pooled_mean_all|seed2024|match_probe,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_non_african|encoder|L6|pooled_mean_all|seed2024
mean_diff|pooled_all_balanced|encoder|L6|pooled_mean_all|seed2024,mean_diff,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.5336898565292358,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_all_balanced|encoder|L6|pooled_mean_all|seed2024
probe|pooled_all_balanced|encoder|L6|pooled_mean_all|seed2024,probe,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_all,pooled_standardized,768,4.371341705322266,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|encoder|L6|pooled_mean_all|seed2024|match_probe,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_all_balanced|encoder|L6|pooled_mean_all|seed2024
mean_diff|pooled_african|encoder|L6|pooled_mean_all|seed2024,mean_diff,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_all,pooled_standardized,768,6.706986427307129,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|encoder|L6|pooled_mean_all|seed2024|match_mean_diff,random,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_african|encoder|L6|pooled_mean_all|seed2024
probe|pooled_african|encoder|L6|pooled_mean_all|seed2024,probe,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_all,pooled_standardized,768,2.8083560466766357,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|encoder|L6|pooled_mean_all|seed2024|match_probe,random,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|encoder|L6|pooled_mean_all|seed2024
mean_diff|lang_am|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.9030470848083496,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|encoder|L6|pooled_mean_content|seed2024
probe|lang_am|encoder|L6|pooled_mean_content|seed2024,probe,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.994960904121399,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_am,am,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_ar|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.4381417036056519,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|encoder|L6|pooled_mean_content|seed2024
probe|lang_ar|encoder|L6|pooled_mean_content|seed2024,probe,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.9251341819763184,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_ar,ar,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_de|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.373765230178833,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|encoder|L6|pooled_mean_content|seed2024
probe|lang_de|encoder|L6|pooled_mean_content|seed2024,probe,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.9719016551971436,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_de,de,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_en|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,15.543126106262207,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|encoder|L6|pooled_mean_content|seed2024
probe|lang_en|encoder|L6|pooled_mean_content|seed2024,probe,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.0731937885284424,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_en,en,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_es|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,3.069633960723877,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_es|encoder|L6|pooled_mean_content|seed2024
probe|lang_es|encoder|L6|pooled_mean_content|seed2024,probe,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.0537822246551514,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_es,es,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_es|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_hi|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.642763376235962,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_hi|encoder|L6|pooled_mean_content|seed2024
probe|lang_hi|encoder|L6|pooled_mean_content|seed2024,probe,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.0455048084259033,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
